MN,ACC_1,ACC_2,F1,AUC
RandomForest,0.5168154761904761,0.5127063769563769,0.4685546000000001,0.5171427999999999
DecisionTree,0.5958513708513707,0.5418458485958486,0.5281320999999999,0.5571434
KNN,0.4740424430641822,0.4954449994449994,0.43520699999999995,0.4935713
LocalOutlierFactor,0.520484126984127,0.5173394105894107,0.5027273999999999,0.5192861999999999
IsolationForest,0.38584474885844744,0.4828123543123543,0.36625640000000004,0.47214239999999996
Xgboost,0.5688411078717202,0.5172847985347986,0.4826477,0.5250003999999999
