model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
RandomForest,0,0.22222,0.28571,0.0,0.36363636363636365,0.0,0.57143,-0.52223,"[0.         0.         0.         0.14285714 0.42857143 0.57142857
 1.        ]","[0.         0.14285714 0.42857143 0.57142857 0.57142857 0.71428571
 1.        ]",0.30612244897959184
DecisionTree,0,0.22222,0.28571,0.0,0.36363636363636365,0.0,0.57143,-0.52223,[0. 0. 0. 1.],[0.         0.14285714 0.42857143 1.        ],0.2857142857142857
KNN,0,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.         1.        ]",0.2653061224489796
LocalOutlierFactor,0,0.92821,0.92857,1.0,0.875,0.85714,1.0,0.86603,[0.         0.         0.         0.14285714 0.14285714 1.        ],[0.         0.14285714 0.85714286 0.85714286 1.         1.        ],0.020408163265306128
IsolationForest,0,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.673469387755102
Xgboost,0,0.22222,0.28571,0.0,0.36363636363636365,0.0,0.57143,-0.52223,"[0.         0.         0.         0.14285714 0.14285714 0.85714286
 0.85714286 1.         1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.40816326530612246
RandomForest,1,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,"[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.85714286
 0.85714286 1.         1.        ]",0.42857142857142855
DecisionTree,1,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.42857143
 1.        ]","[0.         0.         0.28571429 0.28571429 0.85714286 1.
 1.        ]",0.3469387755102041
KNN,1,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.71428571 0.85714286 0.85714286 1.        ],[0.         0.14285714 0.71428571 0.71428571 1.         1.        ],0.6020408163265305
LocalOutlierFactor,1,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.6122448979591837
IsolationForest,1,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 1.
 1.        ]",0.3469387755102041
Xgboost,1,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.         0.         0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 1.         1.        ]",0.3877551020408163
RandomForest,2,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.28571429 0.57142857 0.71428571 0.71428571
 1.        ]","[0.         0.14285714 0.57142857 0.57142857 0.71428571 1.
 1.        ]",0.35714285714285715
DecisionTree,2,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,[0.         0.14285714 0.42857143 0.57142857 0.85714286 1.        ],[0.         0.         0.14285714 0.28571429 0.42857143 1.        ],0.7448979591836735
KNN,2,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.28571429 0.85714286 1.         1.        ],[0.         0.         0.14285714 0.57142857 0.71428571 1.        ],0.6938775510204082
LocalOutlierFactor,2,0.22222,0.28571,0.0,0.36363636363636365,0.0,0.57143,-0.52223,"[0.         0.14285714 0.14285714 0.85714286 0.85714286 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 1.        ]",0.8163265306122449
IsolationForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]",0.4489795918367347
Xgboost,2,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.57142857 0.57142857 1.        ]",0.7959183673469388
RandomForest,3,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 1.        ]",0.653061224489796
DecisionTree,3,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,[0.         0.28571429 0.42857143 1.        ],[0.         0.28571429 0.42857143 1.        ],0.5
KNN,3,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,[0.         0.14285714 0.28571429 0.57142857 0.71428571 1.        ],[0.         0.         0.28571429 0.28571429 0.42857143 1.        ],0.6428571428571428
LocalOutlierFactor,3,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.28571429 0.57142857 0.57142857 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.6632653061224489
IsolationForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.         0.42857143 0.42857143 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]",0.40816326530612246
Xgboost,3,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.57142857 0.57142857
 0.71428571 0.71428571 1.         1.        ]",0.5510204081632653
RandomForest,4,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.28571429 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.28571429 0.42857143
 0.71428571 0.71428571 1.        ]",0.5408163265306122
DecisionTree,4,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,"[0.         0.14285714 0.28571429 0.57142857 0.57142857 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.         0.28571429 0.57142857 0.57142857
 0.71428571 0.85714286 1.        ]",0.6836734693877551
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.85714286 0.85714286 1.        ],[0.         0.14285714 0.85714286 1.         1.        ],0.4897959183673469
LocalOutlierFactor,4,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.         0.42857143 0.42857143 0.71428571 0.71428571
 1.         1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.        ]",0.5306122448979592
IsolationForest,4,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.71428571 0.71428571 1.         1.        ],[0.         0.14285714 0.14285714 0.71428571 0.71428571 1.        ],0.6938775510204082
Xgboost,4,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.14285714 0.57142857 0.57142857 0.71428571 0.71428571
 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.57142857
 0.57142857 1.        ]",0.7755102040816326
RandomForest,5,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 0.85714286 0.85714286 1.        ]",0.4489795918367347
DecisionTree,5,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,[0.         0.42857143 0.57142857 1.        ],[0.         0.42857143 0.57142857 1.        ],0.5
KNN,5,0.35385,0.35714,0.3333333333333333,0.375,0.28571,0.42857,-0.28868,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 1.         1.        ]",0.32653061224489793
LocalOutlierFactor,5,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,"[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.3673469387755102
IsolationForest,5,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.14285714 0.85714286 0.85714286
 1.         1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.        ]",0.4489795918367347
Xgboost,5,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.85714286 0.85714286 1.        ]","[0.         0.         0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
RandomForest,6,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.71428571
 1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.71428571
 1.        ]",0.5816326530612245
DecisionTree,6,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,[0.         0.28571429 0.42857143 0.71428571 1.        ],[0.         0.         0.28571429 0.71428571 1.        ],0.5918367346938775
KNN,6,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 1.         1.        ]",0.32653061224489793
