MN,ACC_1,ACC_2,F1,AUC
RandomForest,0.4842906234658811,0.5054518814518815,0.4617965,0.5071427
DecisionTree,0.595264599346232,0.5459989732489732,0.5256048000000001,0.5564295
KNN,0.484047619047619,0.4947520257520257,0.4344836,0.4914284
LocalOutlierFactor,0.520484126984127,0.5173394105894107,0.5027273999999999,0.5192861999999999
IsolationForest,0.39636752136752135,0.4801573426573426,0.3674760000000001,0.468571
Xgboost,0.5227891156462585,0.5128519813519814,0.4749502,0.5164287000000001
