MN,ACC_1,ACC_2,F1,AUC
RandomForest,0.5616540338911105,0.5220667468295993,0.48688249999999994,0.529375
DecisionTree,0.5679068929436576,0.5380941873398232,0.5189079999999999,0.545
KNN,0.5183783903171658,0.5035464659720741,0.4456667,0.5053125
LocalOutlierFactor,0.5222647602151068,0.5128478963124441,0.5006208,0.514375
IsolationForest,0.43097619047619046,0.4887350284899301,0.39151040000000004,0.48125
Xgboost,0.5588402430902432,0.5176513162716049,0.4776547,0.5265625
