model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
RandomForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 0.5 0.5 0.6 0.8 0.8 0.9 0.9 0.9 1. ],[0.  0.1 0.2 0.2 0.3 0.4 0.4 0.5 0.5 0.6 0.8 1. ],0.665
DecisionTree,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.6 0.7 1. ],[0.  0.3 0.6 0.6 1. ],0.49
KNN,2,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.3 0.4 0.6 0.6 1. ],[0.  0.  0.1 0.2 0.5 0.8 1. ],0.5449999999999999
LocalOutlierFactor,2,0.16667,0.2,0.0,0.2857142857142857,0.0,0.4,-0.65465,[0.  0.1 0.1 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 1. ],0.8900000000000001
IsolationForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.7 0.7 1. ],[0.  0.  0.2 0.2 0.6 0.6 0.7 0.7 1.  1. ],0.34
Xgboost,2,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1.  1. ],0.6300000000000001
RandomForest,3,0.62667,0.65,0.8,0.6,0.4,0.9,0.34641,[0.  0.1 0.2 0.4 0.5 0.9 1. ],[0.  0.  0.  0.1 0.4 0.7 1. ],0.66
DecisionTree,3,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.2 0.2 0.3 0.4 0.4 1. ],[0.  0.3 0.4 0.5 0.5 0.6 1. ],0.39499999999999996
KNN,3,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.1 0.5 0.7 0.7 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.9 1. ],0.63
LocalOutlierFactor,3,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.1 0.2 0.3 0.4 0.4 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.  0.1 0.1 0.4 0.4 0.9 0.9 1.  1. ],0.575
IsolationForest,3,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],0.5
Xgboost,3,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1. ],[0.  0.  0.  0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],0.54
RandomForest,4,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.6
DecisionTree,4,0.62667,0.65,0.8,0.6,0.4,0.9,0.34641,[0.  0.1 0.4 0.4 0.7 0.7 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.5 0.8 1. ],0.76
KNN,4,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.4 1.  1. ],[0.  0.  0.4 0.9 1. ],0.5499999999999999
LocalOutlierFactor,4,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.62
IsolationForest,4,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 0.1 0.3 0.3 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.2 0.2 0.3 0.3 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.5
Xgboost,4,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.2 0.2 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 1. ],0.71
RandomForest,5,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.1 0.2 0.2 0.3 0.4 1.  1.  1. ],[0.  0.1 0.1 0.2 0.3 0.5 0.5 0.9 1. ],0.62
DecisionTree,5,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.3 0.4 0.4 1. ],[0.  0.3 0.3 0.4 1. ],0.505
KNN,5,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.  0.1 0.1 0.3 0.3 0.6 0.6 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.7 1. ],0.4700000000000001
LocalOutlierFactor,5,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.1 0.1 0.1 0.3 0.3 0.8 0.8 1. ],[0.  0.  0.1 0.5 0.5 0.7 0.7 1.  1. ],0.35000000000000003
IsolationForest,5,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.  0.1 0.1 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],0.52
Xgboost,5,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.  0.1 0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.44999999999999996
RandomForest,6,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.4 1. ],[0.  0.2 1. ],0.6
DecisionTree,6,0.6875,0.7,0.8333333333333334,0.6428571428571429,0.5,0.9,0.43644,[0.  0.5 0.7 1. ],[0.  0.1 0.8 1. ],0.615
KNN,6,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.1 1. ],[0.  0.2 1. ],0.45000000000000007
LocalOutlierFactor,6,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.  0.2 0.2 0.4 0.4 0.5 0.5 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.6 0.6 0.7 0.7 1.  1. ],0.5
IsolationForest,6,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.9 0.9 1. ],0.45999999999999996
Xgboost,6,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.1 0.2 0.2 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.  0.3 0.3 0.7 0.7 1.  1. ],0.6500000000000001
RandomForest,7,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.  0.3 0.4 0.6 0.8 1. ],[0.  0.1 0.3 0.5 0.5 0.8 1. ],0.49
DecisionTree,7,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 0.6 0.8 1. ],[0.  0.1 0.3 0.8 1. ],0.605
KNN,7,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.44
LocalOutlierFactor,7,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 1.  1. ],[0.  0.  0.1 0.1 0.4 0.4 0.5 0.5 0.9 0.9 1. ],0.43999999999999995
IsolationForest,7,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.1 0.1 0.5 0.5 1.  1. ],[0.  0.  0.4 0.4 0.7 0.7 1. ],0.49
Xgboost,7,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.  0.  0.1 0.1 0.2 0.2 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.7 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.34
RandomForest,8,0.67033,0.7,1.0,0.625,0.4,1.0,0.5,[0.  0.1 0.4 0.5 0.5 0.6 0.7 0.7 0.9 1. ],[0.  0.  0.  0.1 0.2 0.5 0.5 0.9 1.  1. ],0.62
DecisionTree,8,0.59596,0.6,0.625,0.5833333333333334,0.5,0.7,0.20412,[0.  0.5 0.6 0.7 0.8 1. ],[0.  0.3 0.6 0.8 0.9 1. ],0.5349999999999999
KNN,8,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.3 0.8 1. ],[0.  0.2 0.8 1. ],0.54
LocalOutlierFactor,8,0.3,0.3,0.3,0.3,0.3,0.3,-0.4,[0.  0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.6 0.6 0.8 0.8 1. ],0.75
IsolationForest,8,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.7 0.7 0.9 0.9 1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 1.  1. ],0.6
Xgboost,8,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.  0.2 0.2 0.3 0.3 1.  1. ],[0.  0.1 0.1 0.4 0.4 0.6 0.6 1. ],0.52
RandomForest,9,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.2 0.2 0.3 0.4 0.5 1. ],[0.  0.1 0.4 0.4 0.7 0.7 1. ],0.4
DecisionTree,9,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.2 0.6 0.7 1. ],[0.  0.4 0.6 0.7 1. ],0.43999999999999995
KNN,9,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.  0.  0.1 0.6 0.7 1. ],[0.  0.1 0.2 0.3 0.7 0.7 1. ],0.4
LocalOutlierFactor,9,0.59596,0.6,0.625,0.5833333333333334,0.5,0.7,0.20412,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1. ],[0.  0.  0.1 0.1 0.3 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],0.365
IsolationForest,9,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.5800000000000001
Xgboost,9,0.27083,0.3,0.16666666666666666,0.35714285714285715,0.1,0.5,-0.43644,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],0.30000000000000004
RandomForest,10,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.1 0.2 0.2 0.3 0.4 0.4 0.5 0.5 0.7 0.8 0.8 1. ],[0.  0.1 0.1 0.2 0.3 0.3 0.6 0.6 0.8 0.8 0.8 1.  1. ],0.43
DecisionTree,10,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.3 0.6 0.7 1. ],[0.  0.2 0.6 0.7 1. ],0.5299999999999999
KNN,10,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.3 1. ],[0.  0.2 1. ],0.55
LocalOutlierFactor,10,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.9 0.9 1. ],[0.  0.  0.2 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],0.48000000000000004
IsolationForest,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 1. ],0.74
Xgboost,10,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.  0.3 0.3 0.4 0.4 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 1. ],0.54
RandomForest,11,0.23077,0.3,0.0,0.375,0.0,0.6,-0.5,[0.  0.  0.  0.3 0.3 0.6 0.8 1. ],[0.  0.1 0.4 0.4 0.6 0.7 1.  1. ],0.315
DecisionTree,11,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.3 0.4 0.5 0.7 1. ],[0.  0.4 0.7 0.8 1.  1. ],0.32999999999999996
KNN,11,0.23077,0.3,0.0,0.375,0.0,0.6,-0.5,[0.  0.  0.  0.1 0.1 0.5 0.5 1. ],[0.  0.1 0.5 0.5 0.7 0.7 0.8 1. ],0.22
LocalOutlierFactor,11,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.  0.1 0.1 0.5 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],0.48
IsolationForest,11,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.2 0.2 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.6 0.6 0.7 0.7 1. ],0.73
Xgboost,11,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.  0.  0.1 0.1 0.4 0.4 0.4 0.7 0.7 0.8 0.8 0.8 1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.6 0.6 0.7 0.7 0.9 1.  1. ],0.44000000000000006
RandomForest,12,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.  0.4 0.5 0.7 0.7 0.8 1. ],[0.  0.1 0.1 0.3 0.4 0.6 0.9 1. ],0.605
DecisionTree,12,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.1 0.3 0.5 0.5 1. ],[0.  0.1 0.5 0.5 0.7 1. ],0.41000000000000003
KNN,12,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.2 0.5 1. ],[0.  0.2 0.3 1. ],0.5799999999999998
LocalOutlierFactor,12,0.7,0.7,0.7,0.7,0.7,0.7,0.4,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.8 0.8 0.9 0.9 1. ],0.38999999999999996
IsolationForest,12,0.67033,0.7,1.0,0.625,0.4,1.0,0.5,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 1. ],[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 1.  1. ],0.42
Xgboost,12,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.  0.2 0.2 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.63
RandomForest,13,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.5800000000000001
DecisionTree,13,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.4 1. ],[0.  0.4 1. ],0.5
KNN,13,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.1 0.4 0.5 0.6 0.7 0.9 0.9 1. ],[0.  0.3 0.4 0.4 0.6 0.9 0.9 1.  1. ],0.43499999999999994
LocalOutlierFactor,13,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.9 0.9 1. ],0.67
IsolationForest,13,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.1 0.1 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.61
Xgboost,13,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.  0.2 0.2 0.4 0.4 0.5 0.5 0.8 0.8 1.  1. ],0.55
RandomForest,14,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.1 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.72
DecisionTree,14,0.6875,0.7,0.8333333333333334,0.6428571428571429,0.5,0.9,0.43644,[0.  0.5 0.9 1.  1. ],[0.  0.1 0.2 0.5 1. ],0.88
KNN,14,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.1 0.3 0.3 0.5 0.5 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 1. ],0.8699999999999999
LocalOutlierFactor,14,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 1. ],[0.  0.1 0.1 0.4 0.4 0.9 0.9 1.  1. ],0.22
IsolationForest,14,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1.  1. ],0.46
Xgboost,14,0.60114,0.65,1.0,0.5882352941176471,0.3,1.0,0.42008,[0.  0.1 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.8 0.8 1. ],0.72
RandomForest,15,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.  0.1 0.1 0.2 0.2 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 1. ],0.73
DecisionTree,15,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.3 0.5 1. ],[0.  0.2 0.4 1. ],0.5599999999999999
KNN,15,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.2 0.5 0.9 1. ],[0.  0.  0.4 0.7 1. ],0.635
LocalOutlierFactor,15,0.62667,0.65,0.8,0.6,0.4,0.9,0.34641,[0.  0.1 0.4 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1. ],[0.  0.1 0.1 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],0.43500000000000005
IsolationForest,15,0.34066,0.4,0.25,0.4375,0.1,0.7,-0.25,[0.  0.1 0.2 0.2 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.6 0.6 0.9 0.9 1. ],0.7300000000000001
Xgboost,15,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.  0.4 0.4 0.7 0.7 0.9 0.9 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.8 0.9 0.9 1. ],0.7
RandomForest,16,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.1 0.3 0.8 1. ],[0.  0.1 0.5 0.6 1. ],0.5
DecisionTree,16,0.62667,0.65,0.8,0.6,0.4,0.9,0.34641,[0.  0.4 0.7 0.9 1. ],[0.  0.1 0.6 0.9 1. ],0.6300000000000001
KNN,16,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.2 1. ],[0.  0.4 1. ],0.4
LocalOutlierFactor,16,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.1 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.  0.1 0.1 0.7 0.7 0.9 0.9 1.  1. ],0.63
IsolationForest,16,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 1.  1. ],0.49000000000000005
Xgboost,16,0.64194,0.65,0.7142857142857143,0.6153846153846154,0.5,0.8,0.31449,[0.  0.  0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 0.8 0.8 1. ],0.66
RandomForest,17,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.1 0.3 0.6 0.8 1.  1. ],[0.  0.  0.3 0.4 0.4 0.5 1. ],0.6950000000000001
DecisionTree,17,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.1 0.1 0.5 0.6 1.  1. ],[0.  0.2 0.3 0.4 0.4 0.5 1. ],0.63
KNN,17,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.1 0.1 0.2 0.2 0.6 0.6 1. ],[0.  0.  0.1 0.1 0.3 0.3 0.6 1. ],0.55
LocalOutlierFactor,17,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.6 0.7 0.7 1.  1. ],0.55
IsolationForest,17,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 1. ],0.73
Xgboost,17,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 1.  1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 1. ],0.69
RandomForest,18,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.3 0.9 1. ],[0.  0.1 0.6 1. ],0.6950000000000001
DecisionTree,18,0.74937,0.75,0.7777777777777778,0.7272727272727273,0.7,0.8,0.50252,[0.  0.7 0.8 1. ],[0.  0.2 0.5 1. ],0.745
KNN,18,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.4 0.4 0.6 1.  1. ],[0.  0.  0.  0.2 0.2 0.8 1. ],0.76
LocalOutlierFactor,18,0.56044,0.6,0.75,0.5625,0.3,0.9,0.25,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.4099999999999999
IsolationForest,18,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],0.5599999999999999
