model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
RandomForest,0,0.34545,0.4375,0.25,0.4642857142857143,0.0625,0.8125,-0.18898,"[0.     0.     0.0625 0.0625 0.1875 0.3125 0.4375 0.4375 0.5    0.5
 0.5625 0.5625 0.75   0.75   0.9375 0.9375 0.9375 1.     1.    ]","[0.     0.0625 0.125  0.1875 0.1875 0.1875 0.25   0.3125 0.3125 0.4375
 0.4375 0.5625 0.5625 0.6875 0.6875 0.8125 0.875  0.875  1.    ]",0.583984375
DecisionTree,0,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,[0.     0.125  0.25   0.625  0.6875 0.9375 1.    ],[0.     0.125  0.3125 0.4375 0.6875 0.8125 1.    ],0.544921875
KNN,0,0.52709,0.53125,0.5384615384615384,0.5263157894736842,0.4375,0.625,0.06363,"[0.     0.125  0.1875 0.1875 0.25   0.25   0.375  0.375  0.4375 0.4375
 0.6875 0.6875 0.875  0.875  1.    ]","[0.     0.     0.     0.1875 0.1875 0.25   0.25   0.375  0.375  0.4375
 0.4375 0.5625 0.5625 0.75   1.    ]",0.609375
LocalOutlierFactor,0,0.57333,0.59375,0.6666666666666666,0.5652173913043478,0.375,0.8125,0.20851,"[0.     0.     0.     0.1875 0.25   0.25   0.3125 0.3125 0.375  0.375
 0.4375 0.4375 0.625  0.625  0.8125 0.8125 0.9375 0.9375 1.    ]","[0.     0.125  0.25   0.3125 0.3125 0.375  0.375  0.5    0.5    0.5625
 0.5625 0.625  0.625  0.875  0.875  0.9375 0.9375 1.     1.    ]",0.376953125
IsolationForest,0,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,"[0.     0.0625 0.1875 0.1875 0.25   0.25   0.375  0.375  0.4375 0.4375
 0.5    0.5    0.6875 0.6875 0.75   0.75   0.8125 0.8125 1.     1.    ]","[0.     0.     0.     0.125  0.125  0.1875 0.1875 0.25   0.25   0.3125
 0.3125 0.5625 0.5625 0.625  0.625  0.75   0.75   0.875  0.875  1.    ]",0.578125
Xgboost,0,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,"[0.     0.     0.0625 0.1875 0.1875 0.3125 0.375  0.4375 0.4375 0.8125
 0.8125 0.875  0.875  0.9375 0.9375 1.     1.     1.     1.    ]","[0.     0.0625 0.125  0.125  0.3125 0.3125 0.375  0.375  0.4375 0.4375
 0.5    0.5    0.5625 0.5625 0.625  0.625  0.75   0.875  1.    ]",0.625
RandomForest,1,0.46404,0.46875,0.46153846153846156,0.47368421052631576,0.375,0.5625,-0.06363,[0.    0.375 1.   ],[0.     0.4375 1.    ],0.46875
DecisionTree,1,0.51952,0.53125,0.5454545454545454,0.5238095238095238,0.375,0.6875,0.0658,[0.     0.25   0.375  0.4375 0.4375 1.    ],[0.     0.125  0.3125 0.375  0.4375 1.    ],0.53125
KNN,1,0.37662,0.4375,0.3333333333333333,0.46153846153846156,0.125,0.75,-0.16013,[0.     0.0625 0.125  0.4375 1.    ],[0.     0.0625 0.25   0.5625 1.    ],0.421875
LocalOutlierFactor,1,0.54656,0.5625,0.6,0.5454545454545454,0.375,0.75,0.13484,"[0.     0.0625 0.125  0.125  0.3125 0.3125 0.4375 0.4375 0.5    0.5
 0.5625 0.5625 1.     1.    ]","[0.     0.     0.     0.25   0.4375 0.5    0.5    0.5625 0.5625 0.6875
 0.6875 0.75   0.75   1.    ]",0.466796875
