model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
RandomForest,0,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.71428571 0.71428571 0.85714286 0.85714286
 1.         1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.71428571 1.        ]",0.8979591836734694
RandomForest,1,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.14285714 0.42857143 1.        ],[0.         0.14285714 0.28571429 0.42857143 1.        ],0.47959183673469385
RandomForest,2,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.42857143 0.57142857 0.57142857 0.71428571
 1.         1.        ]","[0.         0.         0.         0.14285714 0.42857143 0.57142857
 0.57142857 1.        ]",0.7551020408163265
RandomForest,3,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.71428571 1.        ],[0.         0.         0.42857143 1.        ],0.673469387755102
RandomForest,4,0.68889,0.71429,1.0,0.6363636363636364,0.42857,1.0,0.52223,[0.         0.42857143 0.57142857 1.        ],[0.         0.         0.14285714 1.        ],0.7448979591836735
