MN,ACC_1,ACC_2,F1,AUC
RandomForest,0.40104921010026007,0.41521797563872537,0.40631569999999995,0.41125
DecisionTree,0.3140266575529733,0.32434924793129133,0.31919230000000004,0.3278125
KNN,0.5158203933747412,0.5432702020202019,0.5029945000000001,0.523125
LocalOutlierFactor,0.4920588235294117,0.4910000000000001,0.48999129999999996,0.4915625
IsolationForest,0.3117103174603174,0.4582163097634902,0.37467940000000005,0.4328125
Xgboost,0.451268368886016,0.4587221239372943,0.45432110000000003,0.455625
