model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.7 1. ],[0.  0.1 0.2 0.5 1. ],0.63
LocalOutlierFactor,4,0.74937,0.75,0.7272727272727273,0.7777777777777778,0.8,0.7,0.50252,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 1. ],[0.  0.1 0.2 0.2 0.7 0.7 0.8 0.8 1.  1. ],0.20999999999999996
IsolationForest,4,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.1 0.1 0.2 0.2 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1. ],0.63
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 1. ],0.54
RandomForest,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0.  0.2 1. ],0.45000000000000007
DecisionTree,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.3 0.8 0.8 1. ],[0.  0.  0.1 0.1 0.5 0.6 1. ],0.675
KNN,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.2 0.6 1. ],[0.  0.  0.2 0.5 1. ],0.56
LocalOutlierFactor,5,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.  0.  0.1 0.1 0.2 0.2 0.6 0.6 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],0.22999999999999998
IsolationForest,5,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.1 0.1 0.3 0.3 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.8 0.8 1. ],0.6000000000000001
Xgboost,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.5 0.5 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.4 0.4 0.9 0.9 1. ],0.67
RandomForest,6,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 1. ],[0. 0. 1.],0.55
DecisionTree,6,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.3 0.5 1. ],[0.  0.1 0.1 0.3 1. ],0.6049999999999999
KNN,6,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 1. ],[0.  0.1 0.3 1. ],0.48499999999999993
LocalOutlierFactor,6,0.64194,0.65,0.6153846153846154,0.7142857142857143,0.8,0.5,0.31449,[0.  0.  0.  0.1 0.1 0.2 0.2 0.6 0.6 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],0.22999999999999998
IsolationForest,6,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.1 0.1 0.2 0.2 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.66
Xgboost,6,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1.  1. ],[0.  0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.51
RandomForest,7,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5
DecisionTree,7,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.3 0.5 1. ],[0.  0.1 0.1 0.3 1. ],0.6049999999999999
KNN,7,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.6 1. ],[0.  0.  0.2 0.5 1. ],0.6100000000000001
LocalOutlierFactor,7,0.79798,0.8,0.75,0.875,0.9,0.7,0.61237,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 1. ],[0.  0.1 0.2 0.2 0.7 0.7 0.8 0.8 1.  1. ],0.20999999999999996
IsolationForest,7,0.43734,0.45,0.46153846153846156,0.42857142857142855,0.6,0.3,-0.10483,[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 1. ],0.6699999999999999
Xgboost,7,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.49
RandomForest,8,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.4 0.4 1. ],[0.  0.2 0.3 0.3 0.4 1. ],0.46499999999999997
DecisionTree,8,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.2 1. ],[0.  0.1 0.1 1. ],0.54
KNN,8,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 1. ],[0.  0.1 0.4 1. ],0.48
LocalOutlierFactor,8,0.79798,0.8,0.75,0.875,0.9,0.7,0.61237,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.7 0.7 1. ],[0.  0.  0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.21
IsolationForest,8,0.47917,0.5,0.5,0.5,0.7,0.3,0.0,[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.59
Xgboost,8,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.5800000000000001
RandomForest,9,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0. 0. 1.],[0.  0.1 1. ],0.45
DecisionTree,9,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 0.7 1. ],[0.  0.4 0.5 1. ],0.61
KNN,9,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.7 1. ],[0.  0.1 0.2 0.5 1. ],0.63
LocalOutlierFactor,9,0.58333,0.6,0.5714285714285714,0.6666666666666666,0.8,0.4,0.21822,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.25
IsolationForest,9,0.2,0.2,0.2,0.2,0.2,0.2,-0.6,[0.  0.1 0.1 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.9 0.9 1. ],0.7600000000000001
Xgboost,9,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.8 0.8 0.9 0.9 1. ],0.5599999999999999
RandomForest,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 1. ],[0.  0.2 0.2 1. ],0.44000000000000006
DecisionTree,10,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.2 1. ],[0.  0.1 0.1 1. ],0.54
KNN,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 1. ],[0.  0.1 0.4 1. ],0.48
LocalOutlierFactor,10,0.58333,0.6,0.5714285714285714,0.6666666666666666,0.8,0.4,0.21822,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.25
IsolationForest,10,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.8 0.8 1. ],0.55
Xgboost,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.7 0.7 0.8 0.8 1. ],0.63
RandomForest,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 1. ],[0.  0.1 0.3 0.3 1. ],0.42
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 1. ],[0.  0.1 0.2 1. ],0.535
LocalOutlierFactor,11,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 1.  1. ],[0.  0.  0.  0.2 0.2 0.4 0.4 0.6 0.6 0.8 0.8 1. ],0.5
IsolationForest,11,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.1 0.1 0.2 0.2 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 1. ],0.71
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 1.  1. ],[0.  0.  0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 1. ],0.47
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.2 0.4 0.4 0.6 0.8 0.8 1. ],[0.  0.1 0.3 0.3 0.3 0.4 0.4 0.6 0.8 1. ],0.53
DecisionTree,12,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.2 1. ],[0.  0.1 0.1 1. ],0.54
KNN,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.5 0.8 1. ],[0.  0.1 0.2 0.5 1. ],0.69
LocalOutlierFactor,12,0.74937,0.75,0.7272727272727273,0.7777777777777778,0.8,0.7,0.50252,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.25
IsolationForest,12,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.  0.1 0.1 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1. ],0.66
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.8 0.8 1. ],0.6099999999999999
RandomForest,13,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 0.2 0.8 0.9 1. ],[0.  0.  0.2 0.3 0.4 0.6 0.7 1. ],0.525
DecisionTree,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 1. ],[0.  0.  0.1 0.1 1. ],0.55
KNN,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 1. ],[0.  0.1 0.4 1. ],0.435
LocalOutlierFactor,13,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.  0.  0.1 0.1 0.2 0.2 0.6 0.6 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],0.22999999999999998
IsolationForest,13,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.  0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.8 1. ],0.54
Xgboost,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1. ],0.55
RandomForest,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5
DecisionTree,14,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 1. ],[0.  0.1 1. ],0.5
KNN,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.7 1. ],[0.  0.  0.2 0.5 1. ],0.65
LocalOutlierFactor,14,0.74425,0.75,0.6923076923076923,0.8571428571428571,0.9,0.6,0.52414,[0.  0.  0.  0.1 0.1 0.4 0.4 0.7 0.7 1.  1. ],[0.  0.1 0.3 0.3 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.25
IsolationForest,14,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.56
Xgboost,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1. ],0.5
RandomForest,15,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5
DecisionTree,15,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.2 1. ],[0.  0.1 1. ],0.55
KNN,15,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.5 1. ],[0.  0.1 0.4 1. ],0.565
LocalOutlierFactor,15,0.79798,0.8,0.75,0.875,0.9,0.7,0.61237,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 1. ],[0.  0.1 0.2 0.2 0.7 0.7 0.8 0.8 1.  1. ],0.20999999999999996
IsolationForest,15,0.49495,0.5,0.5,0.5,0.6,0.4,0.0,[0.  0.  0.  0.1 0.1 0.3 0.3 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.9 0.9 1. ],0.56
Xgboost,15,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 1. ],0.48
RandomForest,16,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0. 0. 1.],[0.  0.2 1. ],0.4
DecisionTree,16,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.8 0.8 0.9 1. ],[0.  0.2 0.6 0.7 0.8 1. ],0.545
KNN,16,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.6 1. ],[0.  0.2 0.5 1. ],0.54
LocalOutlierFactor,16,0.58333,0.6,0.5714285714285714,0.6666666666666666,0.8,0.4,0.21822,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.25
IsolationForest,16,0.44862,0.45,0.45454545454545453,0.4444444444444444,0.5,0.4,-0.1005,[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.7 0.7 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.54
Xgboost,16,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 0.8 0.8 1. ],0.52
RandomForest,17,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5
DecisionTree,17,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45
KNN,17,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.5 1. ],[0.  0.1 0.4 1. ],0.565
LocalOutlierFactor,17,0.58333,0.6,0.5714285714285714,0.6666666666666666,0.8,0.4,0.21822,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.25
IsolationForest,17,0.43734,0.45,0.46153846153846156,0.42857142857142855,0.6,0.3,-0.10483,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 1. ],0.6
Xgboost,17,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.55
RandomForest,18,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.4 0.5 0.6 0.6 0.8 0.8 0.9 1. ],[0.  0.  0.  0.1 0.2 0.2 0.4 0.6 0.6 0.7 0.8 1. ],0.635
DecisionTree,18,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45
KNN,18,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 1. ],[0.  0.1 0.4 1. ],0.435
LocalOutlierFactor,18,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.8 0.8 1.  1. ],[0.  0.  0.  0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.49
IsolationForest,18,0.41333,0.45,0.4666666666666667,0.4,0.7,0.2,-0.11547,[0.  0.1 0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 1. ],0.69
Xgboost,18,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.6 0.6 0.8 0.8 1. ],0.51
RandomForest,19,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.2 1. ],[0.  0.1 0.1 1. ],0.54
DecisionTree,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 1. ],[0.  0.  0.  0.1 1. ],0.56
KNN,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.7 1. ],[0.  0.1 0.2 0.5 1. ],0.63
LocalOutlierFactor,19,0.58333,0.6,0.5714285714285714,0.6666666666666666,0.8,0.4,0.21822,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.25
IsolationForest,19,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.  0.  0.1 0.1 0.4 0.4 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 1. ],0.56
Xgboost,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.5 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.46
RandomForest,20,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 1. ],[0. 0. 1.],0.55
DecisionTree,20,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0. 0. 1.],[0.  0.1 1. ],0.45
KNN,20,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.7 1. ],[0.  0.1 0.2 0.5 1. ],0.63
LocalOutlierFactor,20,0.58333,0.6,0.5714285714285714,0.6666666666666666,0.8,0.4,0.21822,[0.  0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.25
IsolationForest,20,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1. ],0.55
Xgboost,20,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1. ],[0.  0.  0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],0.41
RandomForest,21,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 1. ],[0.  0.1 1. ],0.5
DecisionTree,21,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 1. ],[0.  0.1 1. ],0.5
KNN,21,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.6 1. ],[0.  0.2 0.5 1. ],0.54
