MN,ACC_1,ACC_2,F1,AUC
RandomForest,0.503875968992248,0.5013519813519813,0.36618579999999995,0.5021429
DecisionTree,0.3814102564102564,0.5023543123543124,0.3735737999999999,0.5021429
KNN,,0.5,0.33332999999999996,0.5
LocalOutlierFactor,0.5943888888888889,0.6303333333333333,0.5978702,0.6071432
IsolationForest,0.3061565656565656,0.44540054390054395,0.38336109999999995,0.4349988
Xgboost,,0.5,0.33332999999999996,0.5
