model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
LocalOutlierFactor,2,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,2,0.49744,0.5,0.5,0.5,0.57143,0.42857,0.0,"[0.         0.14285714 0.14285714 0.71428571 0.71428571 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.5510204081632653
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.42857143
 0.42857143 1.         1.        ]",0.5714285714285714
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.14285714 1.        ],[0.         0.14285714 0.28571429 1.        ],0.4387755102040816
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 1.        ],[0.         0.         0.42857143 1.        ],0.48979591836734687
KNN,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.42857143 1.        ],[0.         0.14285714 0.42857143 1.        ],0.46938775510204084
LocalOutlierFactor,3,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 1.         1.        ]","[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]",0.4693877551020408
IsolationForest,3,0.27083,0.28571,0.3333333333333333,0.2,0.42857,0.14286,-0.44721,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]",0.6530612244897959
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]",0.5918367346938775
RandomForest,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 1.        ],[0. 0. 1.],0.5714285714285714
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.57142857 1.        ],[0.         0.14285714 0.71428571 1.        ],0.3877551020408163
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 0.71428571 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.6224489795918369
LocalOutlierFactor,4,0.5625,0.57143,0.5555555555555556,0.6,0.71429,0.42857,0.14907,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,4,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.4693877551020408
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.71428571 0.71428571 1.         1.        ]",0.5306122448979591
RandomForest,5,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.71428571
 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.71428571
 1.        ]",0.6428571428571428
DecisionTree,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.14285714 0.42857143 1.        ],[0.         0.28571429 0.71428571 0.71428571 1.        ],0.23469387755102042
KNN,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 0.57142857 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.5612244897959184
LocalOutlierFactor,5,0.7754,0.78571,0.7,1.0,1.0,0.57143,0.63246,"[0.         0.         0.         0.57142857 0.57142857 1.
 1.        ]","[0.         0.14285714 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]",0.22448979591836737
IsolationForest,5,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.6122448979591837
Xgboost,5,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.71428571
 0.71428571 1.         1.        ]",0.5714285714285714
RandomForest,6,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.28571429 1.        ],[0.         0.14285714 0.42857143 1.        ],0.4081632653061224
DecisionTree,6,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.57142857 0.71428571 0.71428571 1.        ],[0.         0.28571429 0.57142857 0.57142857 0.71428571 1.        ],0.5102040816326531
KNN,6,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.57142857 1.        ],[0.         0.14285714 0.57142857 1.        ],0.5408163265306123
LocalOutlierFactor,6,0.47594,0.5,0.5,0.5,0.71429,0.28571,0.0,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,6,0.35385,0.35714,0.3333333333333333,0.375,0.28571,0.42857,-0.28868,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.6938775510204082
Xgboost,6,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 0.85714286 0.85714286 1.         1.        ]",0.6530612244897959
RandomForest,7,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 1.        ],[0.         0.14285714 1.        ],0.5
DecisionTree,7,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.         0.28571429 1.        ],[0.         0.14285714 0.28571429 1.        ],0.47959183673469385
KNN,7,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.42857143 1.        ],[0.         0.14285714 0.42857143 1.        ],0.46938775510204084
LocalOutlierFactor,7,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,7,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.85714286 0.85714286 1.        ]",0.7346938775510204
Xgboost,7,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.71428571
 0.71428571 1.         1.        ]",0.5714285714285714
RandomForest,8,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 1.        ],[0.         0.14285714 1.        ],0.5
DecisionTree,8,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.14285714 1.        ],[0.         0.14285714 0.14285714 1.        ],0.4897959183673469
KNN,8,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.57142857 1.        ],[0.         0.14285714 0.42857143 1.        ],0.5306122448979591
LocalOutlierFactor,8,0.47594,0.5,0.5,0.5,0.71429,0.28571,0.0,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 1.
 1.        ]","[0.         0.         0.28571429 0.28571429 0.85714286 0.85714286
 1.        ]",0.4285714285714286
IsolationForest,8,0.41667,0.42857,0.4444444444444444,0.4,0.57143,0.28571,-0.14907,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]",0.6122448979591837
Xgboost,8,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 1.         1.        ]",0.48979591836734687
RandomForest,9,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 1.        ],[0.         0.71428571 1.        ],0.2857142857142857
DecisionTree,9,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0. 0. 1.],[0.         0.14285714 1.        ],0.4285714285714286
KNN,9,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.42857143 1.        ],[0.         0.14285714 0.42857143 1.        ],0.46938775510204084
LocalOutlierFactor,9,0.70833,0.71429,0.6666666666666666,0.8,0.85714,0.57143,0.44721,"[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 1.         1.        ]","[0.         0.14285714 0.57142857 0.57142857 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]",0.2448979591836735
IsolationForest,9,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571
 1.        ]",0.6326530612244898
Xgboost,9,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.85714286 0.85714286
 1.        ]","[0.         0.         0.         0.57142857 0.57142857 1.
 1.        ]",0.6122448979591837
RandomForest,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.14285714 1.        ],[0.         0.42857143 0.42857143 1.        ],0.32653061224489793
DecisionTree,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.57142857 1.        ],[0.         0.14285714 0.71428571 1.        ],0.3877551020408163
KNN,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.57142857 1.        ],[0.         0.14285714 0.42857143 1.        ],0.5918367346938775
LocalOutlierFactor,10,0.47594,0.5,0.5,0.5,0.71429,0.28571,0.0,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,10,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]",0.5714285714285714
Xgboost,10,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.57142857 0.57142857 1.         1.        ]",0.4897959183673469
RandomForest,11,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 1.        ],[0. 0. 1.],0.5714285714285714
DecisionTree,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.57142857 1.        ],[0.         0.28571429 0.57142857 1.        ],0.5
KNN,11,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 0.57142857 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.5612244897959184
LocalOutlierFactor,11,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,11,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]",0.673469387755102
Xgboost,11,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.85714286
 0.85714286 1.         1.        ]",0.5714285714285713
RandomForest,12,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.71428571 0.85714286
 1.        ]","[0.         0.         0.         0.14285714 0.57142857 0.57142857
 1.        ]",0.653061224489796
DecisionTree,12,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.28571429 1.        ],[0. 0. 0. 1.],0.6428571428571428
KNN,12,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 0.71428571 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.6224489795918369
LocalOutlierFactor,12,0.47594,0.5,0.5,0.5,0.71429,0.28571,0.0,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,12,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]",0.6122448979591837
Xgboost,12,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.71428571
 0.71428571 1.         1.        ]",0.48979591836734687
RandomForest,13,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 1.        ],[0. 0. 1.],0.5714285714285714
DecisionTree,13,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.         0.57142857 1.        ],[0.         0.14285714 0.71428571 1.        ],0.3877551020408163
KNN,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 0.71428571 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.6224489795918369
LocalOutlierFactor,13,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]",0.4897959183673469
IsolationForest,13,0.42857,0.42857,0.42857142857142855,0.42857142857142855,0.42857,0.42857,-0.14286,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]",0.5714285714285714
Xgboost,13,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.5918367346938775
RandomForest,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.71428571 1.        ],[0.         0.14285714 0.71428571 1.        ],0.4489795918367347
DecisionTree,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.57142857 1.        ],[0.         0.14285714 0.71428571 1.        ],0.3877551020408163
KNN,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 0.57142857 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.5612244897959184
LocalOutlierFactor,14,0.78462,0.78571,0.75,0.8333333333333334,0.85714,0.71429,0.57735,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.71428571 0.71428571 0.85714286
 0.85714286 1.         1.        ]",0.22448979591836737
IsolationForest,14,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.5306122448979592
Xgboost,14,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.85714286 0.85714286 1.         1.        ]",0.5510204081632654
RandomForest,15,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.28571429 0.42857143 0.42857143 0.57142857
 0.85714286 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 1.         1.        ]",0.36734693877551017
DecisionTree,15,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.         0.57142857 1.        ],[0.         0.14285714 0.71428571 1.        ],0.3877551020408163
KNN,15,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.28571429 0.71428571 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.6224489795918369
LocalOutlierFactor,15,0.78462,0.78571,0.75,0.8333333333333334,0.85714,0.71429,0.57735,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.71428571 0.71428571 0.85714286
 0.85714286 1.         1.        ]",0.22448979591836737
IsolationForest,15,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]",0.6938775510204082
Xgboost,15,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.         1.        ]",0.5306122448979591
RandomForest,16,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.42857143 1.        ],[0. 0. 0. 1.],0.7142857142857143
DecisionTree,16,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,[0.         0.28571429 0.28571429 1.        ],[0.         0.         0.14285714 1.        ],0.5918367346938775
KNN,16,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.57142857 1.        ],[0.         0.14285714 0.57142857 1.        ],0.5408163265306123
LocalOutlierFactor,16,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.71428571 0.71428571 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.46938775510204084
IsolationForest,16,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 1.        ]",0.5714285714285714
Xgboost,16,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.57142857 0.57142857 0.71428571
 0.71428571 1.         1.        ]",0.5714285714285714
RandomForest,17,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.         0.42857143 0.57142857 1.        ],[0.         0.14285714 0.14285714 0.57142857 1.        ],0.5510204081632654
DecisionTree,17,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 0.28571429 0.42857143 1.        ],[0.         0.14285714 0.28571429 0.57142857 1.        ],0.4693877551020408
KNN,17,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.57142857 1.        ],[0.         0.14285714 0.57142857 1.        ],0.5408163265306123
LocalOutlierFactor,17,0.5625,0.57143,0.5555555555555556,0.6,0.71429,0.42857,0.14907,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041
IsolationForest,17,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]",0.6122448979591837
Xgboost,17,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.57142857 0.57142857 0.85714286 0.85714286
 1.        ]","[0.         0.         0.         0.85714286 0.85714286 1.
 1.        ]",0.6122448979591837
RandomForest,18,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 1.        ],[0. 0. 1.],0.6428571428571428
