model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
IsolationForest,1,0.34545,0.4375,0.25,0.4642857142857143,0.0625,0.8125,-0.18898,"[0.     0.     0.0625 0.0625 0.1875 0.1875 0.25   0.25   0.3125 0.3125
 0.375  0.375  0.5625 0.5625 0.75   0.75   0.8125 0.8125 1.     1.    ]","[0.     0.0625 0.0625 0.125  0.125  0.25   0.25   0.3125 0.3125 0.4375
 0.4375 0.5625 0.5625 0.625  0.625  0.6875 0.6875 0.8125 0.8125 1.    ]",0.5
Xgboost,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,"[0.     0.     0.     0.0625 0.0625 0.1875 0.1875 0.3125 0.3125 0.5625
 0.5625 0.625  0.625  0.875  0.875  0.9375 0.9375 1.    ]","[0.     0.0625 0.125  0.125  0.1875 0.1875 0.375  0.375  0.5    0.5
 0.5625 0.5625 0.875  0.875  0.9375 0.9375 1.     1.    ]",0.421875
RandomForest,2,0.46823,0.46875,0.4666666666666667,0.47058823529411764,0.4375,0.5,-0.06262,"[0.     0.     0.0625 0.125  0.25   0.4375 0.4375 0.5625 0.6875 0.875
 0.875  0.875  1.    ]","[0.     0.0625 0.125  0.25   0.3125 0.375  0.5    0.625  0.625  0.75
 0.9375 1.     1.    ]",0.48046875
DecisionTree,2,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.     0.1875 0.1875 0.25   0.3125 0.5625 1.    ],[0.     0.375  0.5    0.5    0.6875 0.875  1.    ],0.291015625
KNN,2,0.48178,0.5,0.5,0.5,0.6875,0.3125,0.0,[0.     0.     0.375  0.5    0.6875 0.8125 0.875  1.    ],[0.     0.125  0.5    0.625  0.6875 0.6875 0.6875 1.    ],0.455078125
LocalOutlierFactor,2,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,2,0.42312,0.46875,0.42857142857142855,0.48,0.1875,0.75,-0.07559,"[0.     0.0625 0.1875 0.1875 0.25   0.25   0.3125 0.3125 0.375  0.375
 0.5    0.5    0.6875 0.6875 0.75   0.75   0.8125 0.8125 0.875  0.875
 1.    ]","[0.     0.     0.     0.125  0.125  0.25   0.25   0.3125 0.3125 0.4375
 0.4375 0.5    0.5    0.5625 0.5625 0.625  0.625  0.9375 0.9375 1.
 1.    ]",0.55078125
Xgboost,2,0.40567,0.40625,0.4,0.4117647058823529,0.375,0.4375,-0.18787,"[0.     0.     0.     0.0625 0.0625 0.25   0.25   0.4375 0.4375 0.625
 0.625  0.8125 0.8125 1.    ]","[0.     0.0625 0.4375 0.4375 0.5    0.5    0.5625 0.5625 0.6875 0.6875
 0.875  0.875  1.     1.    ]",0.29296875
RandomForest,3,0.5,0.5,0.5,0.5,0.5,0.5,0.0,"[0.     0.     0.     0.0625 0.125  0.375  0.5    0.5    0.5    0.875
 0.875  0.9375 1.    ]","[0.     0.0625 0.3125 0.3125 0.375  0.4375 0.5    0.5625 0.6875 0.75
 0.9375 1.     1.    ]",0.40625
DecisionTree,3,0.33333,0.375,0.25,0.4166666666666667,0.125,0.625,-0.28868,[0.    0.125 1.   ],[0.    0.375 1.   ],0.375
KNN,3,0.50769,0.53125,0.5217391304347826,0.5555555555555556,0.75,0.3125,0.0695,[0.     0.375  0.4375 0.6875 0.875  1.    ],[0.     0.5    0.5625 0.6875 0.6875 1.    ],0.482421875
LocalOutlierFactor,3,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,3,0.32669,0.40625,0.2,0.4444444444444444,0.0625,0.75,-0.2582,"[0.     0.0625 0.125  0.125  0.1875 0.1875 0.25   0.25   0.375  0.375
 0.4375 0.4375 0.5    0.5    0.5625 0.5625 0.6875 0.6875 0.75   0.75
 0.9375 0.9375 1.     1.    ]","[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.1875 0.1875 0.3125
 0.3125 0.375  0.375  0.4375 0.4375 0.5    0.5    0.5625 0.5625 0.625
 0.625  0.8125 0.8125 1.    ]",0.62890625
Xgboost,3,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,"[0.     0.     0.     0.125  0.125  0.25   0.25   0.3125 0.3125 0.5
 0.5    0.5625 0.5625 0.625  0.625  0.8125 0.8125 0.875  0.875  1.    ]","[0.     0.0625 0.25   0.25   0.375  0.375  0.4375 0.4375 0.5    0.5
 0.6875 0.6875 0.75   0.75   0.8125 0.8125 0.875  0.875  1.     1.    ]",0.37890625
RandomForest,4,0.37255,0.375,0.35714285714285715,0.3888888888888889,0.3125,0.4375,-0.25198,"[0.     0.     0.     0.     0.0625 0.1875 0.3125 0.375  0.5    0.75
 0.875  1.    ]","[0.     0.0625 0.1875 0.25   0.25   0.375  0.5625 0.8125 0.875  0.875
 1.     1.    ]",0.27734375
DecisionTree,4,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,[0.     0.375  0.375  0.4375 0.9375 1.    ],[0.     0.1875 0.5    0.5625 1.     1.    ],0.478515625
KNN,4,0.48178,0.5,0.5,0.5,0.6875,0.3125,0.0,[0.     0.     0.375  0.5    0.6875 0.8125 0.875  1.    ],[0.     0.125  0.5    0.625  0.6875 0.6875 0.6875 1.    ],0.455078125
LocalOutlierFactor,4,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,4,0.37662,0.4375,0.3333333333333333,0.46153846153846156,0.125,0.75,-0.16013,"[0.     0.0625 0.125  0.125  0.25   0.25   0.3125 0.3125 0.4375 0.4375
 0.5    0.5    0.75   0.75   0.8125 0.8125 0.875  0.875  0.9375 0.9375
 1.     1.    ]","[0.     0.     0.     0.0625 0.0625 0.1875 0.1875 0.4375 0.4375 0.5
 0.5    0.5625 0.5625 0.625  0.625  0.6875 0.6875 0.8125 0.8125 0.875
 0.875  1.    ]",0.56640625
Xgboost,4,0.49804,0.5,0.5,0.5,0.4375,0.5625,0.0,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.25   0.25   0.375
 0.375  0.4375 0.4375 0.5625 0.5625 0.625  0.625  0.875  0.875  0.9375
 0.9375 1.    ]","[0.     0.0625 0.125  0.125  0.1875 0.1875 0.25   0.25   0.375  0.375
 0.4375 0.4375 0.5    0.5    0.75   0.75   0.875  0.875  0.9375 0.9375
 1.     1.    ]",0.42578125
RandomForest,5,0.37255,0.375,0.35714285714285715,0.3888888888888889,0.3125,0.4375,-0.25198,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.25   0.25   0.3125
 0.3125 0.75   0.75   0.8125 0.8125 0.8125 0.8125 1.    ]","[0.     0.125  0.1875 0.1875 0.375  0.375  0.4375 0.4375 0.5    0.5625
 0.6875 0.6875 0.75   0.75   0.8125 0.9375 1.     1.    ]",0.341796875
DecisionTree,5,0.55556,0.5625,0.5833333333333334,0.55,0.4375,0.6875,0.1291,[0.     0.375  0.4375 0.4375 0.5    1.    ],[0.     0.1875 0.3125 0.5    0.5625 1.    ],0.525390625
KNN,5,0.50769,0.53125,0.5217391304347826,0.5555555555555556,0.75,0.3125,0.0695,[0.     0.375  0.4375 0.6875 0.875  1.    ],[0.     0.5    0.5625 0.6875 0.6875 1.    ],0.482421875
LocalOutlierFactor,5,0.46823,0.46875,0.47058823529411764,0.4666666666666667,0.5,0.4375,-0.06262,"[0.     0.125  0.3125 0.3125 0.3125 0.4375 0.4375 0.75   0.75   0.8125
 0.8125 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.1875 0.3125 0.4375 0.4375 0.625  0.625
 0.8125 0.8125 0.9375 0.9375 1.    ]",0.625
IsolationForest,5,0.35223,0.375,0.3,0.4090909090909091,0.1875,0.5625,-0.26968,"[0.     0.0625 0.1875 0.1875 0.3125 0.3125 0.4375 0.4375 0.5    0.5
 0.9375 0.9375 1.     1.    ]","[0.     0.     0.     0.0625 0.0625 0.3125 0.3125 0.375  0.375  0.5625
 0.5625 0.8125 0.8125 1.    ]",0.6328125
Xgboost,5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,"[0.     0.     0.     0.0625 0.0625 0.1875 0.1875 0.3125 0.3125 0.375
 0.375  0.4375 0.4375 0.5    0.5    0.5625 0.5625 0.625  0.625  0.75
 0.75   0.9375 0.9375 1.     1.    ]","[0.     0.0625 0.125  0.125  0.1875 0.1875 0.25   0.25   0.3125 0.3125
 0.375  0.375  0.4375 0.4375 0.5625 0.5625 0.75   0.75   0.8125 0.8125
 0.875  0.875  0.9375 0.9375 1.    ]",0.4609375
RandomForest,6,0.34311,0.34375,0.35294117647058826,0.3333333333333333,0.375,0.3125,-0.31311,"[0.     0.     0.     0.     0.0625 0.0625 0.25   0.375  0.5625 0.6875
 0.75   0.875  0.9375 0.9375 1.    ]","[0.     0.0625 0.1875 0.25   0.25   0.3125 0.375  0.6875 0.6875 0.75
 0.75   0.8125 0.875  1.     1.    ]",0.375
DecisionTree,6,0.33333,0.375,0.25,0.4166666666666667,0.125,0.625,-0.28868,[0.    0.125 1.   ],[0.    0.375 1.   ],0.375
KNN,6,0.50769,0.53125,0.5217391304347826,0.5555555555555556,0.75,0.3125,0.0695,[0.     0.375  0.4375 0.6875 0.875  1.    ],[0.     0.5    0.5625 0.6875 0.6875 1.    ],0.482421875
LocalOutlierFactor,6,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,6,0.39756,0.46875,0.4,0.48148148148148145,0.125,0.8125,-0.08607,"[0.     0.0625 0.0625 0.4375 0.4375 0.5    0.5    0.5625 0.5625 0.875
 0.875  1.     1.    ]","[0.     0.     0.125  0.125  0.25   0.25   0.5    0.5    0.625  0.625
 0.9375 0.9375 1.    ]",0.59375
Xgboost,6,0.40567,0.40625,0.4,0.4117647058823529,0.375,0.4375,-0.18787,"[0.     0.     0.     0.0625 0.0625 0.3125 0.3125 0.375  0.375  0.5625
 0.5625 0.8125 0.8125 1.     1.    ]","[0.     0.0625 0.1875 0.1875 0.25   0.25   0.3125 0.3125 0.5625 0.5625
 0.8125 0.8125 0.875  0.875  1.    ]",0.43359375
RandomForest,7,0.46404,0.46875,0.47368421052631576,0.46153846153846156,0.5625,0.375,-0.06363,"[0.     0.0625 0.0625 0.0625 0.25   0.5625 0.6875 0.75   0.875  0.875
 1.    ]","[0.     0.0625 0.125  0.4375 0.5625 0.625  0.625  0.6875 0.9375 1.
 1.    ]",0.373046875
DecisionTree,7,0.24706,0.25,0.2777777777777778,0.21428571428571427,0.3125,0.1875,-0.50395,[0.     0.25   0.3125 0.625  1.    ],[0.     0.75   0.8125 0.8125 1.    ],0.263671875
KNN,7,0.49206,0.5,0.5,0.5,0.625,0.375,0.0,[0.     0.     0.125  0.5    0.5    0.625  0.8125 0.875  0.875  1.    ],[0.     0.0625 0.375  0.5625 0.625  0.625  0.6875 0.6875 0.75   1.    ],0.443359375
LocalOutlierFactor,7,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,7,0.37662,0.4375,0.3333333333333333,0.46153846153846156,0.125,0.75,-0.16013,"[0.     0.0625 0.1875 0.1875 0.25   0.25   0.4375 0.4375 0.5625 0.5625
 0.625  0.625  0.6875 0.6875 0.9375 0.9375 1.     1.    ]","[0.     0.     0.     0.1875 0.1875 0.25   0.25   0.3125 0.3125 0.625
 0.625  0.6875 0.6875 0.75   0.75   0.8125 0.8125 1.    ]",0.58203125
Xgboost,7,0.49804,0.5,0.5,0.5,0.4375,0.5625,0.0,"[0.     0.     0.     0.0625 0.0625 0.1875 0.1875 0.25   0.25   0.375
 0.375  0.5    0.5    0.5625 0.5625 0.625  0.625  0.875  0.875  1.
 1.    ]","[0.     0.0625 0.125  0.125  0.1875 0.1875 0.25   0.25   0.375  0.375
 0.4375 0.4375 0.5    0.5    0.6875 0.6875 0.875  0.875  0.9375 0.9375
 1.    ]",0.44140625
RandomForest,8,0.46823,0.46875,0.47058823529411764,0.4666666666666667,0.5,0.4375,-0.06262,"[0.     0.     0.     0.125  0.125  0.3125 0.375  0.4375 0.5    0.625
 0.75   0.8125 0.875  0.9375 1.    ]","[0.     0.0625 0.1875 0.25   0.3125 0.4375 0.5    0.5    0.5625 0.8125
 0.875  0.9375 0.9375 1.     1.    ]",0.37890625
DecisionTree,8,0.33333,0.375,0.25,0.4166666666666667,0.125,0.625,-0.28868,[0.    0.125 1.   ],[0.    0.375 1.   ],0.375
KNN,8,0.53333,0.5625,0.5416666666666666,0.625,0.8125,0.3125,0.14434,[0.     0.0625 0.4375 0.5    0.625  0.8125 0.875  1.    ],[0.     0.25   0.5625 0.625  0.625  0.6875 0.6875 1.    ],0.453125
LocalOutlierFactor,8,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,8,0.32669,0.40625,0.2,0.4444444444444444,0.0625,0.75,-0.2582,"[0.     0.0625 0.125  0.125  0.3125 0.3125 0.375  0.375  0.4375 0.4375
 0.5    0.5    0.6875 0.6875 0.8125 0.8125 0.9375 0.9375 1.     1.    ]","[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.3125 0.3125 0.5
 0.5    0.5625 0.5625 0.625  0.625  0.75   0.75   0.875  0.875  1.    ]",0.59765625
Xgboost,8,0.5,0.5,0.5,0.5,0.5,0.5,0.0,"[0.     0.     0.     0.125  0.125  0.1875 0.1875 0.25   0.25   0.3125
 0.3125 0.5625 0.5625 0.75   0.75   0.875  0.875  1.    ]","[0.     0.0625 0.1875 0.1875 0.3125 0.3125 0.375  0.375  0.4375 0.4375
 0.5    0.5    0.8125 0.8125 0.875  0.875  1.     1.    ]",0.39453125
RandomForest,9,0.43529,0.4375,0.4444444444444444,0.42857142857142855,0.5,0.375,-0.12599,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.1875 0.1875 0.375
 0.375  0.5    0.5    0.5625 0.5625 0.75   0.75   0.875  0.875  1.
 1.    ]","[0.     0.0625 0.25   0.25   0.375  0.375  0.4375 0.4375 0.5    0.5
 0.5625 0.5625 0.625  0.625  0.6875 0.6875 0.8125 0.8125 0.9375 0.9375
 1.    ]",0.3828125
DecisionTree,9,0.30159,0.3125,0.35,0.25,0.4375,0.1875,-0.3873,[0.     0.4375 1.    ],[0.     0.8125 1.    ],0.3125
KNN,9,0.48178,0.5,0.5,0.5,0.6875,0.3125,0.0,[0.     0.     0.375  0.5    0.6875 0.8125 0.875  1.    ],[0.     0.125  0.5    0.625  0.6875 0.6875 0.6875 1.    ],0.455078125
LocalOutlierFactor,9,0.46823,0.46875,0.47058823529411764,0.4666666666666667,0.5,0.4375,-0.06262,"[0.     0.125  0.3125 0.3125 0.3125 0.4375 0.4375 0.75   0.75   0.8125
 0.8125 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.1875 0.3125 0.4375 0.4375 0.625  0.625
 0.8125 0.8125 0.9375 0.9375 1.    ]",0.625
IsolationForest,9,0.45546,0.46875,0.45454545454545453,0.47619047619047616,0.3125,0.625,-0.0658,"[0.     0.0625 0.0625 0.1875 0.1875 0.5    0.5    0.6875 0.6875 0.875
 0.875  1.    ]","[0.     0.     0.125  0.125  0.375  0.375  0.625  0.625  0.8125 0.8125
 1.     1.    ]",0.47265625
Xgboost,9,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,"[0.     0.     0.     0.125  0.125  0.25   0.25   0.3125 0.3125 0.5
 0.5    0.625  0.625  0.75   0.75   0.875  0.875  1.    ]","[0.     0.0625 0.1875 0.1875 0.375  0.375  0.4375 0.4375 0.5    0.5
 0.75   0.75   0.8125 0.8125 0.875  0.875  1.     1.    ]",0.37890625
RandomForest,10,0.42857,0.4375,0.4166666666666667,0.45,0.3125,0.5625,-0.1291,"[0.     0.     0.     0.125  0.125  0.3125 0.3125 0.3125 0.4375 0.4375
 0.5    0.5    0.8125 0.8125 0.875  0.875  1.    ]","[0.     0.0625 0.1875 0.1875 0.4375 0.4375 0.5    0.625  0.625  0.6875
 0.6875 0.75   0.75   0.875  0.875  1.     1.    ]",0.359375
DecisionTree,10,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,[0.     0.375  0.4375 1.    ],[0.     0.5    0.6875 1.    ],0.39453125
KNN,10,0.49206,0.5,0.5,0.5,0.625,0.375,0.0,[0.     0.     0.125  0.5    0.5    0.625  0.8125 0.875  0.875  1.    ],[0.     0.0625 0.375  0.5625 0.625  0.625  0.6875 0.6875 0.75   1.    ],0.443359375
LocalOutlierFactor,10,0.46823,0.46875,0.47058823529411764,0.4666666666666667,0.5,0.4375,-0.06262,"[0.     0.125  0.3125 0.3125 0.3125 0.4375 0.4375 0.75   0.75   0.8125
 0.8125 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.1875 0.3125 0.4375 0.4375 0.625  0.625
 0.8125 0.8125 0.9375 0.9375 1.    ]",0.625
IsolationForest,10,0.37641,0.40625,0.3333333333333333,0.43478260869565216,0.1875,0.625,-0.20851,"[0.     0.0625 0.0625 0.25   0.25   0.375  0.375  0.5625 0.5625 0.625
 0.625  0.875  0.875  1.     1.    ]","[0.     0.     0.125  0.125  0.25   0.25   0.4375 0.4375 0.5625 0.5625
 0.625  0.625  0.9375 0.9375 1.    ]",0.5546875
Xgboost,10,0.46823,0.46875,0.4666666666666667,0.47058823529411764,0.4375,0.5,-0.06262,"[0.     0.     0.     0.1875 0.1875 0.3125 0.3125 0.5625 0.5625 0.6875
 0.6875 0.875  0.875  1.    ]","[0.     0.0625 0.25   0.25   0.4375 0.4375 0.5    0.5    0.8125 0.8125
 0.875  0.875  1.     1.    ]",0.3828125
RandomForest,11,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,-0.125,"[0.     0.     0.     0.     0.     0.0625 0.0625 0.25   0.25   0.4375
 0.5625 0.5625 0.75   0.75   0.8125 1.     1.    ]","[0.     0.0625 0.1875 0.3125 0.375  0.375  0.4375 0.4375 0.5    0.5625
 0.5625 0.6875 0.6875 0.8125 0.9375 0.9375 1.    ]",0.365234375
DecisionTree,11,0.24706,0.25,0.2777777777777778,0.21428571428571427,0.3125,0.1875,-0.50395,[0.     0.25   0.3125 0.625  1.    ],[0.     0.75   0.8125 0.8125 1.    ],0.263671875
KNN,11,0.50769,0.53125,0.5217391304347826,0.5555555555555556,0.75,0.3125,0.0695,[0.     0.375  0.4375 0.6875 0.875  1.    ],[0.     0.5    0.5625 0.6875 0.6875 1.    ],0.482421875
LocalOutlierFactor,11,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,11,0.53333,0.5625,0.625,0.5416666666666666,0.3125,0.8125,0.14434,"[0.     0.0625 0.0625 0.1875 0.1875 0.5    0.5    0.5625 0.5625 0.625
 0.625  0.6875 0.6875 0.875  0.875  0.9375 0.9375 1.    ]","[0.     0.     0.125  0.125  0.375  0.375  0.4375 0.4375 0.5625 0.5625
 0.625  0.625  0.8125 0.8125 0.9375 0.9375 1.     1.    ]",0.4921875
Xgboost,11,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,"[0.     0.     0.     0.0625 0.0625 0.125  0.125  0.375  0.375  0.4375
 0.4375 0.6875 0.6875 0.9375 0.9375 1.     1.    ]","[0.     0.0625 0.125  0.125  0.25   0.25   0.5    0.5    0.5625 0.5625
 0.625  0.625  0.875  0.875  0.9375 0.9375 1.    ]",0.3828125
RandomForest,12,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,"[0.     0.     0.     0.0625 0.0625 0.125  0.25   0.375  0.6875 0.6875
 0.75   0.9375 1.    ]","[0.     0.0625 0.125  0.1875 0.25   0.3125 0.375  0.5    0.625  0.75
 0.875  1.     1.    ]",0.41015625
DecisionTree,12,0.27488,0.28125,0.3157894736842105,0.23076923076923078,0.375,0.1875,-0.4454,[0.     0.125  0.1875 0.375  0.375  1.    ],[0.     0.5625 0.625  0.8125 0.875  1.    ],0.20703125
KNN,12,0.50769,0.53125,0.5217391304347826,0.5555555555555556,0.75,0.3125,0.0695,[0.     0.375  0.4375 0.6875 0.875  1.    ],[0.     0.5    0.5625 0.6875 0.6875 1.    ],0.482421875
LocalOutlierFactor,12,0.49804,0.5,0.5,0.5,0.5625,0.4375,0.0,"[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.75   0.75   0.8125 0.8125
 0.875  0.875  1.     1.    ]","[0.     0.     0.     0.0625 0.3125 0.4375 0.4375 0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.62890625
IsolationForest,12,0.44205,0.46875,0.4444444444444444,0.4782608695652174,0.25,0.6875,-0.0695,"[0.     0.     0.125  0.125  0.3125 0.3125 0.5625 0.5625 0.75   0.75
 0.9375 0.9375 1.     1.    ]","[0.     0.0625 0.0625 0.125  0.125  0.25   0.25   0.625  0.625  0.8125
 0.8125 0.9375 0.9375 1.    ]",0.578125
Xgboost,12,0.5,0.5,0.5,0.5,0.5,0.5,0.0,"[0.     0.     0.     0.0625 0.0625 0.375  0.375  0.4375 0.4375 0.5
 0.5    0.5625 0.5625 0.6875 0.6875 0.875  0.875  0.9375 0.9375 1.    ]","[0.     0.0625 0.125  0.125  0.25   0.25   0.4375 0.4375 0.5    0.5
 0.5625 0.5625 0.8125 0.8125 0.875  0.875  0.9375 0.9375 1.     1.    ]",0.43359375
RandomForest,13,0.4,0.4375,0.4583333333333333,0.375,0.6875,0.1875,-0.14434,"[0.     0.     0.0625 0.0625 0.3125 0.3125 0.4375 0.4375 0.5625 0.5625
 0.6875 0.6875 0.75   0.75   0.9375 0.9375 1.    ]","[0.     0.0625 0.0625 0.4375 0.4375 0.5625 0.5625 0.625  0.625  0.75
 0.75   0.8125 0.8125 0.9375 0.9375 1.     1.    ]",0.35546875
DecisionTree,13,0.46404,0.46875,0.46153846153846156,0.47368421052631576,0.375,0.5625,-0.06363,[0.     0.375  0.375  0.375  0.4375 0.75   1.    ],[0.     0.25   0.3125 0.4375 0.5625 0.8125 1.    ],0.48046875
KNN,13,0.53333,0.5625,0.5416666666666666,0.625,0.8125,0.3125,0.14434,[0.     0.125  0.4375 0.6875 0.8125 0.875  1.    ],[0.     0.3125 0.5625 0.6875 0.6875 0.6875 1.    ],0.453125
