model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,3,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.1 0.4 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.5 0.7 1. ],0.71
LocalOutlierFactor,3,0.64194,0.65,0.7142857142857143,0.6153846153846154,0.5,0.8,0.31449,[0.  0.1 0.1 0.1 0.3 0.3 0.6 0.6 1.  1. ],[0.  0.  0.4 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.27999999999999997
IsolationForest,3,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 1. ],0.7
Xgboost,3,0.2,0.2,0.2,0.2,0.2,0.2,-0.6,[0.  0.  0.  0.1 0.1 0.2 0.2 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.7 0.7 0.8 0.8 1.  1. ],0.24
RandomForest,4,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.  0.  0.1 0.1 0.2 0.3 0.5 0.5 0.7 0.8 1. ],[0.  0.1 0.2 0.4 0.5 0.6 0.6 0.7 0.9 0.9 1.  1. ],0.25
DecisionTree,4,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.3 1. ],[0.  0.6 1. ],0.35
KNN,4,0.64912,0.65,0.6666666666666666,0.6363636363636364,0.6,0.7,0.30151,[0.  0.  0.2 0.2 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.8 0.8 1.  1. ],0.65
LocalOutlierFactor,4,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.  0.  0.4 0.4 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.1 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.39
IsolationForest,4,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.1 0.4 0.4 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 1. ],0.71
Xgboost,4,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 1. ],[0.  0.1 0.2 0.2 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.23
RandomForest,5,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.  0.4 0.5 0.5 0.7 0.8 1. ],[0.  0.1 0.5 0.5 0.6 1.  1.  1. ],0.37
DecisionTree,5,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.2 0.3 0.7 1. ],[0.  0.6 0.6 1.  1. ],0.26
KNN,5,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.1 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.4 0.6 0.7 1. ],0.7
LocalOutlierFactor,5,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,5,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.1 0.1 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.5 0.5 0.6 0.6 1. ],0.77
Xgboost,5,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 1. ],[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],0.28
RandomForest,6,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.  0.  0.4 0.5 0.6 0.6 0.8 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.6 0.7 0.8 0.9 0.9 1.  1. ],0.41000000000000003
DecisionTree,6,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.  0.3 0.4 0.7 1. ],[0.  0.2 0.6 0.6 1.  1. ],0.28
KNN,6,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.1 0.4 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.5 0.7 1. ],0.71
LocalOutlierFactor,6,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,6,0.23077,0.3,0.0,0.375,0.0,0.6,-0.5,[0.  0.  0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 1. ],0.76
Xgboost,6,0.27083,0.3,0.16666666666666666,0.35714285714285715,0.1,0.5,-0.43644,[0.  0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 1. ],[0.  0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],0.24000000000000002
RandomForest,7,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.  0.1 0.1 0.3 0.3 0.4 0.6 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.3 0.6 0.8 0.8 0.9 1.  1. ],0.355
DecisionTree,7,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.3 0.4 1. ],[0.  0.6 0.6 1. ],0.37
KNN,7,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.1 0.4 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.5 0.7 1. ],0.71
LocalOutlierFactor,7,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,7,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.71
Xgboost,7,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 1. ],[0.  0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],0.18
RandomForest,8,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.8 0.8 1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],0.3400000000000001
DecisionTree,8,0.23274,0.25,0.3076923076923077,0.14285714285714285,0.4,0.1,-0.52414,[0.  0.2 0.3 0.4 1. ],[0.  0.6 0.6 0.9 1. ],0.235
KNN,8,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.1 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.4 0.6 0.7 1. ],0.7
LocalOutlierFactor,8,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,8,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 1. ],0.71
Xgboost,8,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 1. ],[0.  0.1 0.3 0.3 0.6 0.6 0.8 0.8 1.  1. ],0.16999999999999998
RandomForest,9,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.  0.1 0.3 0.4 0.4 0.6 0.8 0.8 0.9 1. ],[0.  0.1 0.2 0.3 0.5 0.7 0.7 0.8 0.9 1.  1. ],0.41000000000000003
DecisionTree,9,0.23274,0.25,0.3076923076923077,0.14285714285714285,0.4,0.1,-0.52414,[0.  0.3 0.4 1. ],[0.  0.6 0.9 1. ],0.265
KNN,9,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.1 0.4 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.5 0.7 1. ],0.71
LocalOutlierFactor,9,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,9,0.23077,0.3,0.0,0.375,0.0,0.6,-0.5,[0.  0.1 0.1 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.5 0.5 0.6 0.6 1. ],0.72
Xgboost,9,0.29293,0.3,0.25,0.3333333333333333,0.2,0.4,-0.40825,[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.9 0.9 1. ],[0.  0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],0.27999999999999997
RandomForest,10,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.  0.2 0.2 0.3 0.5 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.5 0.7 0.7 0.8 0.8 1.  1. ],0.37
DecisionTree,10,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.3 0.4 1. ],[0.  0.6 0.6 1. ],0.37
KNN,10,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.1 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.4 0.6 0.7 1. ],0.7
LocalOutlierFactor,10,0.7,0.7,0.7,0.7,0.7,0.7,0.4,[0.  0.1 0.1 0.3 0.3 0.6 0.6 1.  1. ],[0.  0.  0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.28
IsolationForest,10,0.34066,0.4,0.25,0.4375,0.1,0.7,-0.25,[0.  0.1 0.3 0.3 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 1. ],0.75
Xgboost,10,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 1. ],[0.  0.1 0.3 0.3 0.6 0.6 0.8 0.8 1.  1. ],0.19
RandomForest,11,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.  0.1 0.3 0.4 0.5 0.5 0.6 0.7 1. ],[0.  0.1 0.3 0.4 0.5 0.5 0.7 0.9 1.  1. ],0.34
DecisionTree,11,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.2 0.3 0.3 0.9 1. ],[0.  0.6 0.6 0.9 1.  1. ],0.21000000000000002
KNN,11,0.74937,0.75,0.7272727272727273,0.7777777777777778,0.8,0.7,0.50252,[0.  0.1 0.4 0.6 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.3 0.3 0.5 0.7 1. ],0.755
LocalOutlierFactor,11,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,11,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.1 0.2 0.2 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 0.6 1. ],0.78
Xgboost,11,0.19192,0.2,0.125,0.25,0.1,0.3,-0.61237,[0.  0.  0.  0.1 0.1 0.2 0.2 0.6 0.6 1. ],[0.  0.1 0.3 0.3 0.7 0.7 0.8 0.8 1.  1. ],0.18
RandomForest,12,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.  0.  0.4 0.4 0.5 0.5 1. ],[0.  0.1 0.3 0.3 0.8 0.8 1.  1. ],0.3
DecisionTree,12,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.2 0.3 0.4 1. ],[0.  0.6 0.6 0.7 1. ],0.305
KNN,12,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.2 0.4 0.4 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.6 0.7 1. ],0.745
LocalOutlierFactor,12,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.  0.2 0.2 0.4 0.4 0.9 0.9 1.  1. ],[0.  0.2 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.32999999999999996
IsolationForest,12,0.23077,0.3,0.0,0.375,0.0,0.6,-0.5,[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.75
Xgboost,12,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 1. ],[0.  0.1 0.2 0.2 0.7 0.7 0.8 0.8 1.  1. ],0.16999999999999998
RandomForest,13,0.44862,0.45,0.45454545454545453,0.4444444444444444,0.5,0.4,-0.1005,[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],0.43999999999999995
DecisionTree,13,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.2 0.3 0.4 0.9 1. ],[0.  0.6 0.6 0.7 1.  1. ],0.29000000000000004
KNN,13,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.1 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.4 0.6 0.7 1. ],0.7
LocalOutlierFactor,13,0.64194,0.65,0.7142857142857143,0.6153846153846154,0.5,0.8,0.31449,[0.  0.1 0.1 0.1 0.3 0.3 0.6 0.6 1.  1. ],[0.  0.  0.4 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.27999999999999997
IsolationForest,13,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.4 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1. ],0.71
Xgboost,13,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 0.6 1. ],[0.  0.1 0.2 0.2 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],0.21
RandomForest,14,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.  0.  0.2 0.2 0.3 0.3 0.4 0.5 0.6 1. ],[0.  0.1 0.2 0.2 0.3 0.5 0.6 0.6 0.9 1.  1. ],0.29000000000000004
DecisionTree,14,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.3 0.4 1. ],[0.  0.6 0.6 1. ],0.37
KNN,14,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.1 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.4 0.6 0.7 1. ],0.7
LocalOutlierFactor,14,0.7,0.7,0.7,0.7,0.7,0.7,0.4,[0.  0.1 0.1 0.3 0.3 0.6 0.6 1.  1. ],[0.  0.  0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.28
IsolationForest,14,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.72
Xgboost,14,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 1. ],[0.  0.1 0.2 0.2 0.7 0.7 0.8 0.8 1.  1. ],0.18
RandomForest,15,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.  0.  0.1 0.3 0.3 0.6 0.7 0.8 0.9 1. ],[0.  0.1 0.2 0.2 0.3 0.4 0.5 0.6 0.9 0.9 1. ],0.48000000000000004
DecisionTree,15,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.1 1. ],[0.  0.2 1. ],0.45000000000000007
KNN,15,0.74937,0.75,0.7272727272727273,0.7777777777777778,0.8,0.7,0.50252,[0.  0.1 0.4 0.6 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.3 0.3 0.5 0.7 1. ],0.755
LocalOutlierFactor,15,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,15,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 1. ],0.71
Xgboost,15,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.25
RandomForest,16,0.44862,0.45,0.45454545454545453,0.4444444444444444,0.5,0.4,-0.1005,[0.  0.  0.2 0.2 0.3 0.5 0.5 0.6 0.8 0.9 1. ],[0.  0.1 0.2 0.4 0.4 0.6 0.7 0.8 0.8 1.  1. ],0.405
DecisionTree,16,0.29293,0.3,0.25,0.3333333333333333,0.2,0.4,-0.40825,[0.  0.2 0.4 1. ],[0.  0.6 0.6 1. ],0.33999999999999997
KNN,16,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.1 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.4 0.6 0.7 1. ],0.7
LocalOutlierFactor,16,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.  0.2 0.2 0.4 0.4 0.9 0.9 1.  1. ],[0.  0.2 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.32999999999999996
IsolationForest,16,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.1 0.1 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 1. ],0.77
Xgboost,16,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 0.6 0.6 1. ],[0.  0.1 0.2 0.2 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.19
RandomForest,17,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.  0.  0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 1. ],[0.  0.1 0.2 0.2 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],0.32999999999999996
DecisionTree,17,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.3 0.4 1. ],[0.  0.6 0.6 1. ],0.37
KNN,17,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.1 0.4 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.5 0.7 1. ],0.71
LocalOutlierFactor,17,0.59596,0.6,0.5833333333333334,0.625,0.7,0.5,0.20412,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.51
IsolationForest,17,0.23077,0.3,0.0,0.375,0.0,0.6,-0.5,[0.  0.1 0.1 0.3 0.3 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.6799999999999999
