model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.74825,0.75,0.7142857142857143,0.8,0.83333,0.66667,0.50709,[0.         0.16666667 0.83333333 0.83333333 1.        ],[0.         0.         0.16666667 0.33333333 1.        ],0.8333333333333335
Stacking,1,0.58042,0.58333,0.6,0.5714285714285714,0.5,0.66667,0.16903,[0.         0.33333333 0.5        0.66666667 1.        ],[0.         0.33333333 0.33333333 0.5        1.        ],0.5694444444444444
Stacking,2,0.55556,0.58333,0.6666666666666666,0.5555555555555556,0.33333,0.83333,0.19245,[0.         0.33333333 0.66666667 0.83333333 1.        ],[0.         0.16666667 0.33333333 0.33333333 1.        ],0.7222222222222223
Stacking,3,0.83333,0.83333,0.8333333333333334,0.8333333333333334,0.83333,0.83333,0.66667,[0.         0.83333333 0.83333333 1.         1.        ],[0.         0.16666667 0.5        0.66666667 1.        ],0.8333333333333335
Stacking,4,0.83333,0.83333,0.8333333333333334,0.8333333333333334,0.83333,0.83333,0.66667,"[0.         0.33333333 0.5        0.83333333 0.83333333 1.
 1.        ]","[0.         0.16666667 0.16666667 0.16666667 0.33333333 0.5
 1.        ]",0.8194444444444445
Stacking,5,0.91608,0.91667,0.8571428571428571,1.0,1.0,0.83333,0.84515,[0.  0.5 1.  1. ],[0.         0.         0.16666667 1.        ],0.9583333333333334
Stacking,6,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.5        0.83333333 1.        ],[0. 0. 0. 1.],0.9166666666666667
Stacking,7,0.65714,0.66667,0.625,0.75,0.83333,0.5,0.35355,[0.         0.66666667 0.83333333 0.83333333 1.         1.        ],[0.         0.33333333 0.33333333 0.5        0.5        1.        ],0.75
Stacking,8,0.74825,0.75,0.8,0.7142857142857143,0.66667,0.83333,0.50709,[0.         0.66666667 0.83333333 1.        ],[0.         0.16666667 0.33333333 1.        ],0.7916666666666669
Stacking,9,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.16666667 0.66666667 0.66666667 1.         1.        ],[0.         0.         0.16666667 0.33333333 0.83333333 1.        ],0.7638888888888887
Stacking,10,0.58042,0.58333,0.6,0.5714285714285714,0.5,0.66667,0.16903,[0.         0.         0.5        0.66666667 1.        ],[0.         0.16666667 0.33333333 0.5        1.        ],0.5555555555555556
Stacking,11,0.48571,0.5,0.5,0.5,0.66667,0.33333,0.0,"[0.         0.         0.66666667 0.66666667 0.66666667 0.83333333
 0.83333333 1.        ]","[0.         0.16666667 0.16666667 0.33333333 0.66666667 0.66666667
 1.         1.        ]",0.6111111111111112
Stacking,12,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.16666667 0.5        0.66666667 1.        ],[0.         0.         0.16666667 0.33333333 1.        ],0.7083333333333334
Stacking,13,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.         0.16666667 0.83333333 0.83333333 1.        ],[0.         0.         0.         0.66666667 1.        ],0.8611111111111112
Stacking,14,0.83333,0.83333,0.8333333333333334,0.8333333333333334,0.83333,0.83333,0.66667,"[0.         0.16666667 0.33333333 0.83333333 1.         1.
 1.        ]","[0.         0.         0.         0.16666667 0.33333333 0.83333333
 1.        ]",0.9166666666666666
Stacking,15,0.74825,0.75,0.8,0.7142857142857143,0.66667,0.83333,0.50709,[0.         0.5        0.66666667 0.66666667 1.        ],[0.         0.16666667 0.16666667 0.33333333 1.        ],0.7083333333333334
Stacking,16,0.65714,0.66667,0.625,0.75,0.83333,0.5,0.35355,[0.         0.83333333 0.83333333 1.        ],[0.         0.33333333 0.5        1.        ],0.7361111111111112
Stacking,17,0.74825,0.75,0.7142857142857143,0.8,0.83333,0.66667,0.50709,"[0.         0.         0.5        0.66666667 0.83333333 0.83333333
 0.83333333 1.        ]","[0.         0.16666667 0.16666667 0.33333333 0.33333333 0.5
 0.83333333 1.        ]",0.6666666666666667
Stacking,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[0.         0.16666667 1.         1.         1.         1.        ],[0.         0.         0.         0.16666667 0.83333333 1.        ],1.0
Stacking,19,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.5        0.66666667 0.66666667 1.        ],[0.         0.33333333 0.33333333 0.5        1.        ],0.611111111111111
Stacking,20,0.65714,0.66667,0.625,0.75,0.83333,0.5,0.35355,"[0.         0.66666667 0.66666667 0.83333333 0.83333333 0.83333333
 1.        ]","[0.         0.16666667 0.33333333 0.5        0.66666667 1.
 1.        ]",0.7083333333333333
Stacking,21,0.55556,0.58333,0.5555555555555556,0.6666666666666666,0.83333,0.33333,0.19245,[0.         0.66666667 0.83333333 0.83333333 1.        ],[0.         0.33333333 0.33333333 0.66666667 1.        ],0.6944444444444445
Stacking,22,0.74825,0.75,0.7142857142857143,0.8,0.83333,0.66667,0.50709,[0.         0.83333333 0.83333333 1.        ],[0.         0.16666667 0.5        1.        ],0.8055555555555557
Stacking,23,0.83333,0.83333,0.8333333333333334,0.8333333333333334,0.83333,0.83333,0.66667,[0.         0.66666667 0.83333333 1.         1.         1.        ],[0.         0.         0.16666667 0.5        0.66666667 1.        ],0.9305555555555557
Stacking,24,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,"[0.         0.         0.16666667 0.5        0.83333333 1.
 1.        ]","[0.         0.16666667 0.16666667 0.33333333 0.33333333 0.66666667
 1.        ]",0.6944444444444445
Stacking,25,0.83333,0.83333,0.8333333333333334,0.8333333333333334,0.83333,0.83333,0.66667,"[0.         0.16666667 0.33333333 0.66666667 0.83333333 0.83333333
 1.        ]","[0.         0.         0.         0.         0.         0.16666667
 1.        ]",0.9027777777777779
Stacking,26,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 1.        ],0.8888888888888888
