model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.   0.5  0.75 0.75 1.   1.  ],[0.   0.   0.   0.25 0.75 1.  ],0.875
Stacking,1,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.25 0.75 1.   1.   1.  ],[0.   0.   0.25 0.25 0.25 0.75 1.  ],0.8125
Stacking,2,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.5  1.   1.  ],[0.   0.   0.75 0.75 1.  ],0.53125
Stacking,3,0.73333,0.75,0.6666666666666666,1.0,1.0,0.5,0.57735,[0.  0.5 1.  1. ],[0.  0.  0.5 1. ],0.875
Stacking,4,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.  0.5 0.5 1.  1. ],[0.   0.25 0.5  0.75 0.75 1.  ],0.4375
Stacking,5,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.75 0.75 1.   1.  ],[0.   0.25 0.5  0.75 1.  ],0.75
Stacking,6,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.25 1.   1.   1.   1.  ],[0.   0.   0.   0.25 0.75 1.  ],1.0
Stacking,7,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.75 1.   1.   1.  ],[0.   0.   0.25 0.75 1.  ],0.96875
Stacking,8,0.46667,0.5,0.5,0.5,0.75,0.25,0.0,[0.   0.5  0.75 1.  ],[0.   0.25 0.75 1.  ],0.59375
Stacking,9,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.   0.5  0.5  0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 0.75 0.75 1.  ],0.75
Stacking,10,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.25 1.  ],[0.  0.5 1. ],0.375
Stacking,11,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.75 1.   1.   1.  ],[0.   0.25 0.25 0.5  1.  ],0.84375
Stacking,12,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.75 0.75 0.75 1.  ],[0.   0.   0.25 0.5  1.   1.  ],0.6875
Stacking,13,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.  0.5 0.5 1. ],[0.  0.  0.5 1. ],0.625
Stacking,14,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.25 0.75 1.   1.  ],[0.   0.25 0.25 0.25 1.  ],0.78125
Stacking,15,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.   0.25 0.5  0.5  0.75 0.75 1.   1.  ],[0.   0.   0.   0.5  0.5  0.75 0.75 1.  ],0.6875
Stacking,16,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.  0.5 1.  1. ],[0. 0. 0. 1.],1.0
Stacking,17,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0. 0. 1. 1.],[0.   0.25 0.25 1.  ],0.75
Stacking,18,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.   0.25 0.25 0.5  0.5  1.  ],[0.   0.   0.25 0.25 0.75 1.  ],0.5
Stacking,19,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.   0.25 0.25 0.75 0.75 1.  ],[0.   0.25 0.25 0.5  0.5  0.75 1.  ],0.46875
Stacking,20,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.5  0.75 0.75 1.  ],[0.  0.5 0.5 1.  1. ],0.5
Stacking,21,0.73333,0.75,0.6666666666666666,1.0,1.0,0.5,0.57735,[0.   0.25 0.5  1.   1.  ],[0.   0.25 0.5  0.5  1.  ],0.625
Stacking,22,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.   0.25 0.5  0.75 1.  ],[0.   0.25 0.5  0.5  1.  ],0.5625
Stacking,23,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.   0.25 0.5  0.75 0.75 1.  ],[0.   0.25 0.5  0.5  0.75 1.  ],0.53125
Stacking,24,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.   0.25 0.75 1.   1.  ],[0.  0.  0.  0.5 1. ],0.9375
Stacking,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[0.  0.5 1.  1.  1. ],[0.   0.   0.   0.75 1.  ],1.0
Stacking,26,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.   0.25 0.5  0.5  0.75 1.  ],[0.   0.   0.   0.25 0.25 1.  ],0.78125
Stacking,27,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.  ],[0. 0. 1.],0.875
Stacking,28,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.5  0.5  1.   1.   1.  ],[0.   0.   0.   0.25 0.25 0.75 1.  ],0.875
Stacking,29,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.5  0.75 1.   1.  ],[0.   0.   0.   0.75 1.  ],0.90625
Stacking,30,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.5  0.75 0.75 1.  ],[0.   0.   0.25 0.25 0.75 1.  ],0.6875
Stacking,31,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.   0.25 0.5  1.   1.  ],[0. 0. 0. 0. 1.],1.0
Stacking,32,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.   0.5  0.75 0.75 0.75 1.  ],[0.   0.25 0.25 0.25 0.5  1.   1.  ],0.5625
Stacking,33,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.75 0.75 1.   1.  ],[0.  0.  0.5 0.5 1. ],0.875
Stacking,34,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 1.  ],[0. 0. 0. 1.],0.875
Stacking,35,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.5  0.75 0.75 1.  ],[0.   0.25 0.5  0.75 1.  ],0.625
Stacking,36,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.25 0.25 0.5  0.75 1.  ],[0.   0.5  0.75 0.75 1.   1.  ],0.28125
Stacking,37,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.75 0.75 1.  ],[0.   0.   0.   0.25 1.  ],0.84375
Stacking,38,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 1.   1.  ],[0.   0.   0.   0.75 1.  ],0.90625
Stacking,39,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.75 1.   1.   1.  ],[0.   0.25 0.25 0.5  1.  ],0.84375
Stacking,40,0.46667,0.5,0.5,0.5,0.75,0.25,0.0,[0.   0.5  0.75 0.75 1.  ],[0.   0.   0.   0.75 1.  ],0.78125
