model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,20,0.63772,0.64286,0.6153846153846154,0.6875,0.7619,0.52381,0.29417,"[0.         0.04761905 0.23809524 0.33333333 0.47619048 0.61904762
 0.66666667 0.66666667 0.76190476 0.76190476 0.76190476 0.80952381
 0.95238095 1.        ]","[0.         0.04761905 0.0952381  0.0952381  0.14285714 0.14285714
 0.33333333 0.38095238 0.47619048 0.52380952 0.61904762 0.71428571
 1.         1.        ]",0.6848072562358276
Stacking,21,0.53469,0.54762,0.5357142857142857,0.5714285714285714,0.71429,0.38095,0.10102,"[0.         0.14285714 0.28571429 0.42857143 0.52380952 0.57142857
 0.57142857 0.57142857 0.61904762 0.71428571 0.71428571 0.76190476
 0.85714286 0.9047619  0.95238095 1.         1.        ]","[0.         0.         0.0952381  0.28571429 0.28571429 0.28571429
 0.33333333 0.42857143 0.57142857 0.57142857 0.61904762 0.61904762
 0.76190476 0.76190476 0.80952381 0.95238095 1.        ]",0.6360544217687074
Stacking,22,0.61556,0.61905,0.6,0.6470588235294118,0.71429,0.52381,0.24254,"[0.         0.28571429 0.42857143 0.47619048 0.57142857 0.66666667
 0.66666667 0.66666667 0.71428571 0.71428571 0.76190476 0.80952381
 0.80952381 0.9047619  1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.14285714 0.23809524
 0.28571429 0.38095238 0.42857143 0.47619048 0.47619048 0.52380952
 0.61904762 0.71428571 1.        ]",0.7097505668934241
Stacking,23,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.28571429 0.33333333 0.42857143 0.52380952 0.52380952
 0.71428571 0.71428571 0.76190476 0.76190476 0.85714286 0.9047619
 0.9047619  1.        ]","[0.         0.04761905 0.14285714 0.19047619 0.28571429 0.38095238
 0.42857143 0.52380952 0.57142857 0.61904762 0.61904762 0.66666667
 0.9047619  1.        ]",0.6666666666666667
Stacking,24,0.59501,0.59524,0.6,0.5909090909090909,0.57143,0.61905,0.19069,"[0.         0.23809524 0.28571429 0.38095238 0.57142857 0.61904762
 0.71428571 0.71428571 0.76190476 0.85714286 0.9047619  1.
 1.        ]","[0.         0.0952381  0.19047619 0.23809524 0.38095238 0.38095238
 0.38095238 0.47619048 0.47619048 0.47619048 0.80952381 0.95238095
 1.        ]",0.6655328798185941
Stacking,25,0.54112,0.54762,0.5384615384615384,0.5625,0.66667,0.42857,0.09806,"[0.         0.04761905 0.14285714 0.42857143 0.57142857 0.61904762
 0.66666667 0.66666667 0.76190476 0.76190476 0.80952381 0.85714286
 0.9047619  1.        ]","[0.         0.         0.04761905 0.23809524 0.33333333 0.33333333
 0.38095238 0.57142857 0.57142857 0.61904762 0.61904762 0.71428571
 0.71428571 1.        ]",0.6519274376417233
Stacking,26,0.6903,0.69048,0.7,0.6818181818181818,0.66667,0.71429,0.38139,"[0.         0.19047619 0.28571429 0.47619048 0.52380952 0.66666667
 0.66666667 0.66666667 0.66666667 0.76190476 0.76190476 0.76190476
 0.85714286 0.9047619  0.9047619  0.95238095 0.95238095 0.95238095
 1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.04761905
 0.14285714 0.23809524 0.28571429 0.38095238 0.42857143 0.52380952
 0.61904762 0.61904762 0.66666667 0.66666667 0.71428571 0.9047619
 1.        ]",0.7936507936507936
Stacking,27,0.64265,0.64286,0.6363636363636364,0.65,0.66667,0.61905,0.28604,"[0.         0.23809524 0.28571429 0.38095238 0.42857143 0.47619048
 0.66666667 0.71428571 0.71428571 0.76190476 0.80952381 0.9047619
 1.        ]","[0.         0.04761905 0.14285714 0.14285714 0.23809524 0.38095238
 0.38095238 0.47619048 0.57142857 0.71428571 0.71428571 0.80952381
 1.        ]",0.6360544217687075
Stacking,28,0.71429,0.71429,0.7142857142857143,0.7142857142857143,0.71429,0.71429,0.42857,"[0.         0.14285714 0.14285714 0.19047619 0.19047619 0.38095238
 0.47619048 0.57142857 0.66666667 0.71428571 0.71428571 0.76190476
 0.76190476 0.80952381 0.85714286 0.9047619  1.         1.        ]","[0.         0.         0.04761905 0.04761905 0.0952381  0.23809524
 0.23809524 0.23809524 0.28571429 0.28571429 0.33333333 0.38095238
 0.42857143 0.57142857 0.61904762 0.76190476 0.95238095 1.        ]",0.6984126984126984
Stacking,29,0.73795,0.7381,0.7272727272727273,0.75,0.7619,0.71429,0.47673,"[0.         0.0952381  0.28571429 0.42857143 0.57142857 0.76190476
 0.76190476 0.80952381 0.80952381 0.85714286 0.9047619  0.9047619
 1.        ]","[0.         0.14285714 0.23809524 0.23809524 0.28571429 0.28571429
 0.33333333 0.33333333 0.52380952 0.52380952 0.71428571 0.80952381
 1.        ]",0.6746031746031746
Stacking,30,0.78559,0.78571,0.7727272727272727,0.8,0.80952,0.7619,0.57208,"[0.         0.0952381  0.42857143 0.52380952 0.61904762 0.76190476
 0.85714286 0.85714286 0.9047619  0.9047619  0.95238095 1.        ]","[0.         0.14285714 0.19047619 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.38095238 0.52380952 0.85714286 1.        ]",0.7551020408163265
Stacking,31,0.6903,0.69048,0.7,0.6818181818181818,0.66667,0.71429,0.38139,"[0.         0.04761905 0.28571429 0.33333333 0.42857143 0.61904762
 0.66666667 0.76190476 0.80952381 0.80952381 0.85714286 1.        ]","[0.         0.0952381  0.14285714 0.23809524 0.28571429 0.28571429
 0.28571429 0.28571429 0.28571429 0.33333333 0.66666667 1.        ]",0.6836734693877551
Stacking,32,0.73795,0.7381,0.7272727272727273,0.75,0.7619,0.71429,0.47673,"[0.         0.38095238 0.47619048 0.57142857 0.61904762 0.71428571
 0.71428571 0.76190476 0.76190476 0.80952381 0.80952381 0.85714286
 1.         1.        ]","[0.         0.04761905 0.0952381  0.0952381  0.14285714 0.19047619
 0.28571429 0.28571429 0.33333333 0.38095238 0.42857143 0.76190476
 0.9047619  1.        ]",0.7755102040816326
Stacking,33,0.71429,0.71429,0.7142857142857143,0.7142857142857143,0.71429,0.71429,0.42857,"[0.         0.19047619 0.28571429 0.38095238 0.52380952 0.66666667
 0.71428571 0.71428571 0.76190476 0.76190476 0.85714286 1.        ]","[0.         0.04761905 0.0952381  0.0952381  0.14285714 0.23809524
 0.23809524 0.28571429 0.33333333 0.42857143 0.80952381 1.        ]",0.7210884353741497
Stacking,34,0.6903,0.69048,0.7,0.6818181818181818,0.66667,0.71429,0.38139,"[0.         0.0952381  0.33333333 0.33333333 0.33333333 0.38095238
 0.42857143 0.47619048 0.66666667 0.66666667 0.76190476 0.80952381
 0.85714286 0.9047619  0.9047619  0.95238095 1.        ]","[0.         0.         0.         0.04761905 0.14285714 0.14285714
 0.19047619 0.19047619 0.28571429 0.33333333 0.33333333 0.33333333
 0.38095238 0.52380952 0.61904762 0.71428571 1.        ]",0.772108843537415
Stacking,35,0.5453,0.54762,0.5555555555555556,0.5416666666666666,0.47619,0.61905,0.09623,"[0.         0.19047619 0.28571429 0.33333333 0.33333333 0.38095238
 0.42857143 0.47619048 0.47619048 0.57142857 0.57142857 0.71428571
 0.80952381 0.80952381 0.85714286 0.95238095 1.        ]","[0.         0.0952381  0.23809524 0.23809524 0.28571429 0.28571429
 0.38095238 0.38095238 0.42857143 0.42857143 0.47619048 0.47619048
 0.52380952 0.57142857 0.61904762 1.         1.        ]",0.6065759637188208
Stacking,36,0.61818,0.61905,0.6086956521739131,0.631578947368421,0.66667,0.57143,0.23918,"[0.         0.28571429 0.33333333 0.38095238 0.57142857 0.66666667
 0.66666667 0.71428571 0.80952381 0.80952381 0.9047619  1.        ]","[0.         0.04761905 0.28571429 0.38095238 0.42857143 0.42857143
 0.47619048 0.47619048 0.47619048 0.57142857 0.80952381 1.        ]",0.6315192743764172
Stacking,37,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,"[0.         0.04761905 0.04761905 0.42857143 0.42857143 0.47619048
 0.52380952 0.57142857 0.57142857 0.66666667 0.71428571 0.80952381
 0.80952381 1.        ]","[0.         0.         0.0952381  0.0952381  0.14285714 0.19047619
 0.19047619 0.23809524 0.38095238 0.47619048 0.85714286 0.85714286
 0.9047619  1.        ]",0.600907029478458
Stacking,38,0.66362,0.66667,0.7058823529411765,0.64,0.57143,0.7619,0.33955,"[0.         0.23809524 0.23809524 0.42857143 0.47619048 0.57142857
 0.57142857 0.57142857 0.61904762 0.61904762 0.76190476 0.80952381
 0.9047619  1.        ]","[0.         0.         0.04761905 0.0952381  0.19047619 0.19047619
 0.23809524 0.33333333 0.33333333 0.47619048 0.66666667 0.66666667
 0.71428571 1.        ]",0.6848072562358276
Stacking,39,0.59501,0.59524,0.6,0.5909090909090909,0.57143,0.61905,0.19069,"[0.         0.         0.04761905 0.19047619 0.19047619 0.19047619
 0.33333333 0.42857143 0.47619048 0.52380952 0.57142857 0.57142857
 0.66666667 0.76190476 0.85714286 0.85714286 0.9047619  1.        ]","[0.         0.04761905 0.0952381  0.0952381  0.14285714 0.23809524
 0.28571429 0.28571429 0.28571429 0.33333333 0.33333333 0.42857143
 0.71428571 0.80952381 0.85714286 0.9047619  0.95238095 1.        ]",0.5306122448979592
Stacking,40,0.71429,0.71429,0.7142857142857143,0.7142857142857143,0.71429,0.71429,0.42857,"[0.         0.0952381  0.33333333 0.38095238 0.57142857 0.66666667
 0.66666667 0.71428571 0.71428571 0.76190476 0.85714286 0.85714286
 0.85714286 0.9047619  0.9047619  1.        ]","[0.         0.         0.         0.         0.04761905 0.0952381
 0.19047619 0.23809524 0.28571429 0.38095238 0.47619048 0.57142857
 0.66666667 0.71428571 0.95238095 1.        ]",0.7959183673469388
Stacking,41,0.7619,0.7619,0.7619047619047619,0.7619047619047619,0.7619,0.7619,0.52381,"[0.         0.0952381  0.23809524 0.28571429 0.47619048 0.52380952
 0.66666667 0.71428571 0.71428571 0.76190476 0.85714286 0.9047619
 0.9047619  0.95238095 1.        ]","[0.         0.0952381  0.0952381  0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.23809524 0.23809524 0.23809524 0.23809524
 0.38095238 0.57142857 1.        ]",0.8197278911564626
Stacking,42,0.64265,0.64286,0.65,0.6363636363636364,0.61905,0.66667,0.28604,"[0.         0.0952381  0.23809524 0.28571429 0.38095238 0.38095238
 0.47619048 0.61904762 0.61904762 0.71428571 0.71428571 0.85714286
 1.         1.        ]","[0.         0.04761905 0.0952381  0.0952381  0.0952381  0.19047619
 0.19047619 0.28571429 0.33333333 0.33333333 0.42857143 0.57142857
 0.95238095 1.        ]",0.7097505668934241
Stacking,43,0.54112,0.54762,0.5625,0.5384615384615384,0.42857,0.66667,0.09806,"[0.         0.14285714 0.19047619 0.23809524 0.38095238 0.42857143
 0.42857143 0.47619048 0.52380952 0.57142857 0.61904762 0.66666667
 0.66666667 0.71428571 0.71428571 1.        ]","[0.         0.19047619 0.23809524 0.23809524 0.23809524 0.23809524
 0.33333333 0.33333333 0.38095238 0.47619048 0.52380952 0.61904762
 0.66666667 0.66666667 0.76190476 1.        ]",0.5317460317460319
Stacking,44,0.61818,0.61905,0.6086956521739131,0.631578947368421,0.66667,0.57143,0.23918,"[0.         0.         0.04761905 0.0952381  0.19047619 0.23809524
 0.33333333 0.38095238 0.61904762 0.71428571 0.76190476 0.76190476
 0.85714286 0.9047619  0.9047619  0.95238095 0.95238095 1.        ]","[0.         0.04761905 0.23809524 0.28571429 0.28571429 0.33333333
 0.33333333 0.33333333 0.42857143 0.42857143 0.52380952 0.57142857
 0.61904762 0.61904762 0.66666667 0.9047619  1.         1.        ]",0.5657596371882085
Stacking,45,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,"[0.         0.04761905 0.14285714 0.19047619 0.23809524 0.28571429
 0.38095238 0.42857143 0.42857143 0.57142857 0.61904762 0.80952381
 0.80952381 0.85714286 1.        ]","[0.         0.14285714 0.19047619 0.23809524 0.23809524 0.28571429
 0.28571429 0.28571429 0.38095238 0.38095238 0.47619048 0.47619048
 0.66666667 0.76190476 1.        ]",0.5804988662131519
Stacking,46,0.5453,0.54762,0.5555555555555556,0.5416666666666666,0.47619,0.61905,0.09623,"[0.         0.0952381  0.0952381  0.19047619 0.23809524 0.33333333
 0.38095238 0.42857143 0.47619048 0.57142857 0.66666667 0.85714286
 0.9047619  1.         1.        ]","[0.         0.         0.0952381  0.23809524 0.23809524 0.23809524
 0.23809524 0.33333333 0.38095238 0.38095238 0.47619048 0.71428571
 0.76190476 0.95238095 1.        ]",0.6009070294784581
Stacking,47,0.49972,0.5,0.5,0.5,0.52381,0.47619,0.0,"[0.         0.04761905 0.04761905 0.14285714 0.19047619 0.28571429
 0.28571429 0.38095238 0.42857143 0.47619048 0.52380952 0.52380952
 0.52380952 0.61904762 0.66666667 0.66666667 0.71428571 0.80952381
 0.80952381 0.85714286 1.        ]","[0.         0.04761905 0.14285714 0.14285714 0.28571429 0.28571429
 0.33333333 0.33333333 0.33333333 0.38095238 0.38095238 0.42857143
 0.61904762 0.61904762 0.61904762 0.66666667 0.71428571 0.71428571
 0.80952381 0.80952381 1.        ]",0.507936507936508
Stacking,48,0.64265,0.64286,0.6363636363636364,0.65,0.66667,0.61905,0.28604,"[0.         0.04761905 0.19047619 0.47619048 0.52380952 0.57142857
 0.66666667 0.66666667 0.71428571 0.80952381 0.80952381 0.95238095
 0.95238095 1.         1.        ]","[0.         0.         0.         0.04761905 0.0952381  0.19047619
 0.33333333 0.38095238 0.47619048 0.66666667 0.71428571 0.9047619
 0.95238095 0.95238095 1.        ]",0.7222222222222222
Stacking,49,0.66591,0.66667,0.6521739130434783,0.6842105263157895,0.71429,0.61905,0.33486,"[0.         0.19047619 0.33333333 0.38095238 0.42857143 0.47619048
 0.47619048 0.66666667 0.71428571 0.71428571 0.76190476 0.9047619
 0.9047619  1.        ]","[0.         0.0952381  0.23809524 0.23809524 0.28571429 0.28571429
 0.38095238 0.38095238 0.38095238 0.47619048 0.47619048 0.66666667
 0.71428571 1.        ]",0.6530612244897959
