model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.  0.  0.1 0.3 0.3 0.4 0.4 0.6 0.8 0.8 0.9 1. ],[0.  0.1 0.2 0.3 0.3 0.4 0.5 0.7 0.7 0.7 0.8 1.  1. ],0.4
Stacking,1,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.2 0.5 0.5 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.3 0.4 0.5 0.7 0.9 0.9 1. ],0.7550000000000001
Stacking,2,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.1 0.2 0.4 0.4 0.5 0.6 1.  1.  1. ],[0.  0.1 0.1 0.3 0.4 0.5 0.5 0.5 0.6 1. ],0.65
Stacking,3,0.54887,0.55,0.5454545454545454,0.5555555555555556,0.6,0.5,0.1005,[0.  0.2 0.3 0.5 0.6 0.6 0.7 0.8 1. ],[0.  0.3 0.3 0.4 0.5 0.6 0.9 1.  1. ],0.45499999999999996
Stacking,4,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.2 0.4 0.6 0.7 0.8 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.5 0.7 1. ],0.725
Stacking,5,0.33504,0.35,0.38461538461538464,0.2857142857142857,0.5,0.2,-0.31449,[0.  0.1 0.2 0.3 0.4 0.6 0.7 1. ],[0.  0.3 0.3 0.6 0.8 0.8 0.9 1. ],0.31
Stacking,6,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.2 0.2 0.3 0.4 0.9 1.  1. ],[0.  0.1 0.2 0.3 0.3 0.7 0.9 1. ],0.6050000000000001
Stacking,7,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.  0.1 0.1 0.2 0.2 0.3 0.6 0.6 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.3 0.5 0.5 0.5 0.6 0.8 0.8 1. ],0.46499999999999997
Stacking,8,0.44862,0.45,0.45454545454545453,0.4444444444444444,0.5,0.4,-0.1005,[0.  0.1 0.1 0.3 0.4 0.5 0.7 0.9 0.9 1. ],[0.  0.  0.2 0.2 0.5 0.6 0.6 0.8 0.9 1. ],0.515
Stacking,9,0.23274,0.25,0.14285714285714285,0.3076923076923077,0.1,0.4,-0.52414,[0.  0.1 0.1 0.1 0.2 0.2 0.5 0.7 1. ],[0.  0.2 0.3 0.6 0.6 0.7 0.7 1.  1. ],0.25
Stacking,10,0.64194,0.65,0.6153846153846154,0.7142857142857143,0.8,0.5,0.31449,[0.  0.1 0.3 0.4 0.8 0.9 1. ],[0.  0.  0.2 0.3 0.5 0.6 1. ],0.66
Stacking,11,0.49495,0.5,0.5,0.5,0.6,0.4,0.0,[0.  0.2 0.2 0.3 0.5 0.6 0.6 0.7 0.9 1. ],[0.  0.1 0.3 0.5 0.5 0.6 0.8 0.8 1.  1. ],0.43500000000000005
Stacking,12,0.6,0.6,0.6,0.6,0.6,0.6,0.2,[0.  0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.4 0.6 0.6 0.9 1. ],0.605
Stacking,13,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.  0.1 0.1 0.1 0.3 0.6 0.6 0.8 0.9 0.9 1. ],[0.  0.2 0.2 0.4 0.6 0.8 0.8 0.9 0.9 0.9 1.  1. ],0.22999999999999998
Stacking,14,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.1 0.6 0.6 0.8 0.9 1.  1.  1. ],[0.  0.  0.1 0.2 0.2 0.5 0.5 0.9 1. ],0.85
