model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.5  0.75 0.75 1.  ],[0.   0.   0.   0.25 1.  ],0.84375
Stacking,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.  0.5 1.  1. ],[0.   0.5  0.5  0.75 1.  ],0.4375
Stacking,2,0.73333,0.75,1.0,0.6666666666666666,0.5,1.0,0.57735,[0.   0.25 0.5  1.   1.  ],[0.   0.   0.   0.75 1.  ],0.8125
Stacking,3,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.25 0.5  1.   1.   1.   1.  ],[0.   0.   0.   0.   0.25 0.75 1.  ],1.0
Stacking,4,0.73333,0.75,0.6666666666666666,1.0,1.0,0.5,0.57735,[0.  0.5 1.  1.  1. ],[0.   0.25 0.25 0.5  1.  ],0.8125
Stacking,5,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0. 1. 1. 1.],[0.   0.25 0.75 1.  ],0.875
Stacking,6,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 0.75 1.  ],[0.   0.   0.   0.25 1.  ],0.84375
Stacking,7,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.75 1.   1.  ],[0.   0.25 0.25 1.  ],0.84375
Stacking,8,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.   0.5  0.75 1.  ],[0.   0.25 0.25 1.  ],0.71875
Stacking,9,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.25 0.25 0.75 1.  ],[0.  0.  0.5 0.5 1. ],0.5625
Stacking,10,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.75 1.  ],[0.   0.25 0.25 1.  ],0.6875
Stacking,11,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.5  0.75 0.75 1.   1.   1.  ],[0.   0.   0.   0.25 0.25 0.5  1.  ],0.9375
Stacking,12,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.75 1.  ],[0.  0.5 1. ],0.625
Stacking,13,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 1.   1.   1.  ],[0.   0.   0.   0.   0.75 1.  ],1.0
Stacking,14,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 0.75 0.75 1.  ],[0.   0.   0.   0.25 1.   1.  ],0.75
Stacking,15,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.75 0.75 1.   1.  ],[0.   0.25 0.25 0.5  0.75 1.  ],0.6875
Stacking,16,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[0.   0.25 0.5  1.   1.  ],[0.   0.   0.5  0.75 1.  ],0.625
Stacking,17,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.25 1.   1.  ],[0.   0.   0.25 1.  ],0.90625
Stacking,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[0.  0.5 1.  1.  1. ],[0.  0.  0.  0.5 1. ],1.0
Stacking,19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.5 0.5 1. ],[0.   0.25 0.5  1.  ],0.5625
Stacking,20,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.5  1.  ],[0.  0.  0.5 0.5 1. ],0.5
Stacking,21,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5
Stacking,22,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 1.   1.   1.  ],[0.   0.   0.   0.   0.75 1.  ],1.0
Stacking,23,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.75 1.   1.  ],[0.   0.   0.25 0.75 1.  ],0.8125
Stacking,24,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.   0.25 0.75 0.75 1.  ],[0.   0.25 0.25 0.25 0.75 1.  ],0.59375
Stacking,25,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.75 1.   1.   1.  ],[0.  0.  0.  0.5 1. ],1.0
Stacking,26,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.  0.5 0.5 1. ],[0.   0.   0.25 1.  ],0.6875
Stacking,27,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.   0.   0.5  0.75 1.  ],[0.   0.25 0.5  0.5  1.  ],0.5
Stacking,28,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.5  0.75 1.  ],[0.  0.5 0.5 1. ],0.5625
Stacking,29,0.87302,0.875,0.8,1.0,1.0,0.75,0.7746,[0.   0.75 0.75 1.   1.  ],[0.   0.   0.25 0.25 1.  ],0.9375
