model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.64706,0.64815,0.6333333333333333,0.6666666666666666,0.7037,0.59259,0.29814,"[0.         0.18518519 0.25925926 0.37037037 0.44444444 0.51851852
 0.51851852 0.59259259 0.62962963 0.7037037  0.7037037  0.7037037
 0.77777778 0.81481481 0.96296296 0.96296296 1.        ]","[0.         0.11111111 0.11111111 0.14814815 0.22222222 0.22222222
 0.2962963  0.40740741 0.40740741 0.40740741 0.48148148 0.51851852
 0.59259259 0.59259259 0.7037037  0.77777778 1.        ]",0.6735253772290808
Stacking,1,0.60775,0.61111,0.6363636363636364,0.59375,0.51852,0.7037,0.22613,"[0.         0.07407407 0.18518519 0.2962963  0.37037037 0.37037037
 0.37037037 0.44444444 0.51851852 0.59259259 0.7037037  0.7037037
 0.74074074 0.77777778 1.        ]","[0.         0.07407407 0.11111111 0.11111111 0.11111111 0.14814815
 0.2962963  0.2962963  0.2962963  0.55555556 0.59259259 0.66666667
 0.66666667 0.7037037  1.        ]",0.5877914951989026
Stacking,2,0.69705,0.7037,0.6571428571428571,0.7894736842105263,0.85185,0.55556,0.42656,"[0.         0.14814815 0.2962963  0.40740741 0.7037037  0.7037037
 0.85185185 0.85185185 0.96296296 0.96296296 1.        ]","[0.         0.         0.07407407 0.11111111 0.33333333 0.40740741
 0.44444444 0.74074074 0.85185185 0.92592593 1.        ]",0.7311385459533608
Stacking,3,0.62912,0.62963,0.6206896551724138,0.64,0.66667,0.59259,0.25997,"[0.         0.07407407 0.11111111 0.25925926 0.55555556 0.59259259
 0.59259259 0.62962963 0.66666667 0.66666667 0.7037037  0.77777778
 0.77777778 0.96296296 0.96296296 1.        ]","[0.         0.         0.14814815 0.14814815 0.33333333 0.33333333
 0.37037037 0.40740741 0.40740741 0.48148148 0.48148148 0.48148148
 0.81481481 0.96296296 1.         1.        ]",0.6069958847736626
Stacking,4,0.51786,0.51852,0.5172413793103449,0.52,0.55556,0.48148,0.03714,"[0.         0.03703704 0.07407407 0.07407407 0.33333333 0.40740741
 0.48148148 0.55555556 0.59259259 0.66666667 0.74074074 0.74074074
 0.88888889 1.        ]","[0.         0.03703704 0.07407407 0.14814815 0.14814815 0.40740741
 0.48148148 0.51851852 0.55555556 0.55555556 0.66666667 0.7037037
 0.92592593 1.        ]",0.5342935528120714
Stacking,5,0.59259,0.59259,0.5925925925925926,0.5925925925925926,0.59259,0.59259,0.18519,"[0.         0.03703704 0.14814815 0.18518519 0.22222222 0.22222222
 0.25925926 0.44444444 0.59259259 0.59259259 0.59259259 0.7037037
 0.74074074 0.77777778 0.88888889 0.96296296 0.96296296 1.
 1.        ]","[0.         0.         0.03703704 0.03703704 0.07407407 0.14814815
 0.14814815 0.18518519 0.25925926 0.37037037 0.40740741 0.44444444
 0.44444444 0.59259259 0.62962963 0.7037037  0.77777778 0.92592593
 1.        ]",0.6934156378600823
Stacking,6,0.79567,0.7963,0.8333333333333334,0.7666666666666667,0.74074,0.85185,0.59628,"[0.         0.22222222 0.25925926 0.44444444 0.66666667 0.74074074
 0.77777778 0.77777778 0.81481481 0.88888889 0.96296296 0.96296296
 1.        ]","[0.         0.03703704 0.03703704 0.03703704 0.14814815 0.14814815
 0.22222222 0.25925926 0.40740741 0.40740741 0.48148148 0.55555556
 1.        ]",0.8449931412894376
Stacking,7,0.51786,0.51852,0.5172413793103449,0.52,0.55556,0.48148,0.03714,"[0.         0.03703704 0.03703704 0.25925926 0.2962963  0.33333333
 0.37037037 0.48148148 0.55555556 0.55555556 0.59259259 0.77777778
 0.81481481 0.96296296 1.        ]","[0.         0.         0.03703704 0.2962963  0.40740741 0.44444444
 0.44444444 0.44444444 0.51851852 0.59259259 0.59259259 0.77777778
 0.77777778 0.96296296 1.        ]",0.4897119341563786
Stacking,8,0.75918,0.75926,0.7692307692307693,0.75,0.74074,0.77778,0.51887,"[0.         0.11111111 0.44444444 0.55555556 0.62962963 0.74074074
 0.74074074 0.77777778 0.85185185 0.85185185 0.88888889 0.92592593
 1.        ]","[0.         0.03703704 0.14814815 0.18518519 0.18518519 0.22222222
 0.25925926 0.25925926 0.2962963  0.33333333 0.37037037 0.77777778
 1.        ]",0.7818930041152264
Stacking,9,0.7037,0.7037,0.7037037037037037,0.7037037037037037,0.7037,0.7037,0.40741,"[0.         0.18518519 0.25925926 0.33333333 0.33333333 0.48148148
 0.62962963 0.7037037  0.74074074 0.77777778 0.77777778 0.92592593
 0.92592593 1.        ]","[0.         0.         0.         0.03703704 0.11111111 0.11111111
 0.25925926 0.2962963  0.37037037 0.7037037  0.77777778 0.92592593
 0.96296296 1.        ]",0.7030178326474623
Stacking,10,0.66621,0.66667,0.68,0.6551724137931034,0.62963,0.7037,0.33425,"[0.         0.07407407 0.37037037 0.37037037 0.40740741 0.44444444
 0.62962963 0.62962963 0.66666667 0.74074074 0.77777778 0.85185185
 0.92592593 0.96296296 0.96296296 0.96296296 1.        ]","[0.         0.03703704 0.11111111 0.18518519 0.22222222 0.22222222
 0.2962963  0.33333333 0.33333333 0.33333333 0.40740741 0.44444444
 0.44444444 0.77777778 0.81481481 0.88888889 1.        ]",0.7400548696844993
Stacking,11,0.6625,0.66667,0.6363636363636364,0.7142857142857143,0.77778,0.55556,0.34188,"[0.         0.14814815 0.40740741 0.44444444 0.7037037  0.77777778
 0.77777778 0.81481481 0.96296296 0.96296296 1.         1.        ]","[0.         0.         0.03703704 0.22222222 0.37037037 0.44444444
 0.51851852 0.55555556 0.66666667 0.81481481 0.85185185 1.        ]",0.7421124828532236
Stacking,12,0.6381,0.64815,0.7222222222222222,0.6111111111111112,0.48148,0.81481,0.31427,"[0.         0.03703704 0.2962963  0.37037037 0.37037037 0.44444444
 0.48148148 0.59259259 0.7037037  0.74074074 0.77777778 0.92592593
 1.        ]","[0.         0.         0.07407407 0.07407407 0.11111111 0.14814815
 0.18518519 0.18518519 0.22222222 0.22222222 0.33333333 0.55555556
 1.        ]",0.7839506172839505
Stacking,13,0.60775,0.61111,0.59375,0.6363636363636364,0.7037,0.51852,0.22613,"[0.         0.11111111 0.22222222 0.37037037 0.40740741 0.44444444
 0.44444444 0.51851852 0.51851852 0.59259259 0.66666667 0.7037037
 0.7037037  0.74074074 0.81481481 0.81481481 0.81481481 0.85185185
 1.         1.        ]","[0.         0.         0.14814815 0.22222222 0.22222222 0.25925926
 0.33333333 0.33333333 0.44444444 0.44444444 0.44444444 0.48148148
 0.51851852 0.55555556 0.55555556 0.7037037  0.77777778 0.88888889
 0.92592593 1.        ]",0.6131687242798354
Stacking,14,0.55495,0.55556,0.5517241379310345,0.56,0.59259,0.51852,0.11142,"[0.         0.         0.03703704 0.14814815 0.18518519 0.18518519
 0.22222222 0.37037037 0.59259259 0.66666667 0.81481481 0.88888889
 1.        ]","[0.         0.07407407 0.07407407 0.11111111 0.11111111 0.14814815
 0.14814815 0.37037037 0.48148148 0.81481481 0.92592593 0.92592593
 1.        ]",0.49176954732510286
