model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.8 1. ],[0.  0.  0.8 1. ],0.66
Stacking,1,0.89899,0.9,0.8333333333333334,1.0,1.0,0.8,0.8165,[0.  0.2 0.8 1.  1. ],[0.  0.  0.2 0.2 1. ],0.9
Stacking,2,0.375,0.4,0.42857142857142855,0.3333333333333333,0.6,0.2,-0.21822,[0.  0.4 0.4 0.6 1. ],[0.  0.  0.2 0.8 1. ],0.54
Stacking,3,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.6 0.6 1.  1. ],[0.  0.2 0.4 0.4 1. ],0.78
Stacking,4,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.2 0.8 0.8 0.8 1. ],[0.  0.  0.4 0.6 1.  1. ],0.68
Stacking,5,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.2 0.2 0.4 0.8 1. ],[0.  0.2 0.4 0.4 0.4 1. ],0.6000000000000001
Stacking,6,0.89899,0.9,0.8333333333333334,1.0,1.0,0.8,0.8165,[0.  0.2 0.4 1.  1.  1. ],[0.  0.  0.2 0.2 0.4 1. ],0.86
Stacking,7,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[0.  0.  0.6 1.  1.  1. ],[0.  0.2 0.2 0.2 0.4 1. ],0.8
Stacking,8,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.6 0.8 0.8 1. ],[0.  0.4 0.4 1.  1. ],0.6
Stacking,9,0.67033,0.7,1.0,0.625,0.4,1.0,0.5,[0.  0.4 0.6 0.8 1.  1. ],[0.  0.  0.  0.8 0.8 1. ],0.7599999999999999
Stacking,10,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.4 0.4 0.6 1. ],[0.  0.2 0.4 0.6 1. ],0.54
Stacking,11,0.67033,0.7,0.625,1.0,1.0,0.4,0.5,[0.  0.6 0.6 0.8 1.  1. ],[0.  0.2 0.4 0.6 0.6 1. ],0.72
Stacking,12,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[0.  0.6 0.6 1.  1. ],[0.  0.2 0.4 0.8 1. ],0.7
Stacking,13,0.67033,0.7,1.0,0.625,0.4,1.0,0.5,[0.  0.2 0.6 1.  1. ],[0.  0.  0.  0.2 1. ],0.9600000000000001
Stacking,14,0.6,0.6,0.6,0.6,0.6,0.6,0.2,[0.  0.2 0.2 0.6 0.8 0.8 1. ],[0.  0.  0.2 0.4 0.4 1.  1. ],0.6
Stacking,15,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.2 0.4 0.4 0.6 1. ],[0.  0.2 0.2 0.4 1.  1.  1. ],0.3
Stacking,16,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.2 0.6 0.8 1.  1. ],[0.  0.  0.  0.2 0.8 1. ],0.8800000000000001
Stacking,17,0.8,0.8,0.8,0.8,0.8,0.8,0.6,[0.  0.8 0.8 1. ],[0.  0.2 0.4 1. ],0.78
Stacking,18,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[0.  0.4 0.6 1. ],[0.  0.2 0.2 1. ],0.6800000000000002
