model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.74968,0.75,0.7333333333333333,0.7692307692307693,0.78571,0.71429,0.50128,"[0.         0.21428571 0.28571429 0.5        0.64285714 0.71428571
 0.71428571 0.78571429 0.78571429 0.92857143 0.92857143 0.92857143
 1.         1.        ]","[0.         0.07142857 0.07142857 0.07142857 0.14285714 0.14285714
 0.21428571 0.21428571 0.35714286 0.35714286 0.5        0.64285714
 0.85714286 1.        ]",0.826530612244898
Stacking,1,0.67816,0.67857,0.6923076923076923,0.6666666666666666,0.64286,0.71429,0.35806,"[0.         0.21428571 0.5        0.64285714 0.64285714 0.78571429
 1.        ]","[0.         0.         0.         0.21428571 0.35714286 0.64285714
 1.        ]",0.7372448979591837
Stacking,2,0.60258,0.60714,0.5882352941176471,0.6363636363636364,0.71429,0.5,0.21938,"[0.         0.07142857 0.21428571 0.28571429 0.5        0.57142857
 0.71428571 0.85714286 0.85714286 0.92857143 1.        ]","[0.         0.35714286 0.35714286 0.42857143 0.5        0.5
 0.5        0.5        0.57142857 0.71428571 1.        ]",0.5229591836734694
Stacking,3,0.53512,0.53571,0.5384615384615384,0.5333333333333333,0.5,0.57143,0.07161,"[0.         0.07142857 0.28571429 0.42857143 0.42857143 0.5
 0.64285714 0.64285714 0.92857143 1.        ]","[0.         0.28571429 0.28571429 0.28571429 0.35714286 0.42857143
 0.42857143 0.64285714 0.85714286 1.        ]",0.5178571428571429
Stacking,4,0.42564,0.42857,0.4375,0.4166666666666667,0.5,0.35714,-0.14434,"[0.         0.07142857 0.21428571 0.28571429 0.42857143 0.57142857
 0.71428571 0.78571429 0.92857143 1.        ]","[0.         0.14285714 0.35714286 0.5        0.57142857 0.71428571
 0.71428571 0.78571429 0.85714286 1.        ]",0.42091836734693877
Stacking,5,0.67816,0.67857,0.6923076923076923,0.6666666666666666,0.64286,0.71429,0.35806,"[0.         0.07142857 0.07142857 0.21428571 0.42857143 0.71428571
 0.71428571 0.78571429 0.92857143 1.         1.        ]","[0.         0.07142857 0.28571429 0.28571429 0.28571429 0.28571429
 0.42857143 0.71428571 0.92857143 0.92857143 1.        ]",0.5892857142857143
Stacking,6,0.78571,0.78571,0.7857142857142857,0.7857142857142857,0.78571,0.78571,0.57143,"[0.         0.35714286 0.71428571 0.85714286 0.85714286 1.
 1.        ]","[0.         0.         0.21428571 0.21428571 0.28571429 0.64285714
 1.        ]",0.8647959183673469
Stacking,7,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,"[0.         0.07142857 0.21428571 0.28571429 0.42857143 0.57142857
 0.57142857 0.78571429 0.78571429 0.78571429 0.92857143 1.        ]","[0.         0.         0.         0.07142857 0.07142857 0.14285714
 0.28571429 0.28571429 0.57142857 0.64285714 1.         1.        ]",0.7219387755102041
Stacking,8,0.71429,0.71429,0.7142857142857143,0.7142857142857143,0.71429,0.71429,0.42857,"[0.         0.42857143 0.71428571 0.71428571 0.78571429 0.78571429
 0.92857143 1.         1.         1.        ]","[0.         0.         0.14285714 0.28571429 0.42857143 0.57142857
 0.57142857 0.71428571 0.78571429 1.        ]",0.826530612244898
Stacking,9,0.74968,0.75,0.7692307692307693,0.7333333333333333,0.71429,0.78571,0.50128,"[0.         0.07142857 0.14285714 0.42857143 0.64285714 0.64285714
 0.71428571 0.71428571 0.85714286 1.         1.         1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.14285714 0.21428571
 0.21428571 0.35714286 0.35714286 0.42857143 0.78571429 1.        ]",0.7908163265306123
Stacking,10,0.64286,0.64286,0.6428571428571429,0.6428571428571429,0.64286,0.64286,0.28571,"[0.         0.         0.14285714 0.35714286 0.5        0.64285714
 0.64285714 0.78571429 0.78571429 0.92857143 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.28571429
 0.35714286 0.35714286 0.64285714 0.92857143 0.92857143 1.        ]",0.6224489795918366
Stacking,11,0.67484,0.67857,0.6470588235294118,0.7272727272727273,0.78571,0.57143,0.36564,"[0.         0.         0.07142857 0.21428571 0.28571429 0.35714286
 0.5        0.57142857 0.78571429 0.85714286 0.92857143 0.92857143
 0.92857143 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.28571429 0.35714286
 0.35714286 0.42857143 0.42857143 0.5        0.5        0.64285714
 0.71428571 0.71428571 1.        ]",0.6096938775510203
Stacking,12,0.71282,0.71429,0.6875,0.75,0.78571,0.64286,0.43301,"[0.         0.07142857 0.28571429 0.35714286 0.5        0.5
 0.85714286 0.92857143 0.92857143 1.         1.         1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.14285714 0.35714286
 0.35714286 0.42857143 0.5        0.57142857 0.64285714 1.        ]",0.7397959183673469
Stacking,13,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.07142857 0.21428571 0.35714286 0.5        0.78571429
 0.78571429 0.85714286 0.85714286 0.92857143 1.         1.        ]","[0.         0.42857143 0.42857143 0.42857143 0.42857143 0.42857143
 0.57142857 0.64285714 0.78571429 0.85714286 0.85714286 1.        ]",0.5153061224489797
Stacking,14,0.60258,0.60714,0.5882352941176471,0.6363636363636364,0.71429,0.5,0.21938,"[0.         0.14285714 0.21428571 0.21428571 0.28571429 0.42857143
 0.64285714 0.71428571 0.78571429 0.85714286 1.        ]","[0.         0.         0.07142857 0.42857143 0.42857143 0.42857143
 0.42857143 0.5        0.5        0.78571429 1.        ]",0.5714285714285715
Stacking,15,0.64286,0.64286,0.6428571428571429,0.6428571428571429,0.64286,0.64286,0.28571,"[0.         0.14285714 0.21428571 0.35714286 0.5        0.57142857
 0.64285714 0.64285714 0.71428571 0.85714286 0.92857143 0.92857143
 0.92857143 1.        ]","[0.         0.07142857 0.07142857 0.07142857 0.21428571 0.28571429
 0.28571429 0.35714286 0.35714286 0.5        0.5        0.92857143
 1.         1.        ]",0.7270408163265307
Stacking,16,0.7471,0.75,0.7058823529411765,0.8181818181818182,0.85714,0.64286,0.51189,"[0.         0.         0.14285714 0.5        0.57142857 0.57142857
 0.78571429 0.78571429 0.85714286 0.85714286 0.92857143 0.92857143
 1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.14285714 0.28571429
 0.28571429 0.35714286 0.35714286 0.57142857 0.78571429 0.85714286
 1.        ]",0.7168367346938775
Stacking,17,0.5942,0.60714,0.5789473684210527,0.6666666666666666,0.78571,0.42857,0.22942,"[0.         0.28571429 0.35714286 0.57142857 0.57142857 0.71428571
 0.71428571 0.78571429 0.78571429 0.92857143 1.        ]","[0.         0.35714286 0.35714286 0.35714286 0.42857143 0.5
 0.57142857 0.57142857 0.78571429 0.92857143 1.        ]",0.5484693877551021
Stacking,18,0.67816,0.67857,0.6666666666666666,0.6923076923076923,0.71429,0.64286,0.35806,"[0.         0.07142857 0.14285714 0.35714286 0.42857143 0.71428571
 0.71428571 0.78571429 0.85714286 1.         1.        ]","[0.         0.         0.07142857 0.28571429 0.35714286 0.35714286
 0.5        0.64285714 0.64285714 0.92857143 1.        ]",0.6352040816326531
Stacking,19,0.67816,0.67857,0.6923076923076923,0.6666666666666666,0.64286,0.71429,0.35806,"[0.         0.07142857 0.14285714 0.35714286 0.35714286 0.5
 0.64285714 0.78571429 0.78571429 0.85714286 0.92857143 1.
 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.28571429 0.28571429 0.35714286 0.35714286 0.57142857 0.71428571
 0.92857143 1.        ]",0.7372448979591837
Stacking,20,0.63542,0.64286,0.6111111111111112,0.7,0.78571,0.5,0.29814,"[0.         0.21428571 0.5        0.64285714 0.78571429 0.78571429
 1.         1.        ]","[0.         0.07142857 0.14285714 0.28571429 0.5        0.64285714
 0.85714286 1.        ]",0.7142857142857143
Stacking,21,0.53333,0.57143,0.5454545454545454,0.6666666666666666,0.85714,0.28571,0.17408,"[0.         0.07142857 0.28571429 0.42857143 0.64285714 0.85714286
 0.85714286 0.85714286 0.85714286 1.        ]","[0.         0.         0.28571429 0.42857143 0.5        0.5
 0.57142857 0.71428571 1.         1.        ]",0.5688775510204082
Stacking,22,0.60664,0.60714,0.6153846153846154,0.6,0.57143,0.64286,0.21483,"[0.         0.07142857 0.21428571 0.21428571 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571 0.92857143
 1.        ]","[0.         0.07142857 0.07142857 0.14285714 0.14285714 0.14285714
 0.21428571 0.35714286 0.5        0.5        0.78571429 0.78571429
 1.        ]",0.6122448979591837
Stacking,23,0.60258,0.60714,0.5882352941176471,0.6363636363636364,0.71429,0.5,0.21938,"[0.         0.07142857 0.35714286 0.35714286 0.35714286 0.57142857
 0.64285714 0.71428571 0.92857143 0.92857143 1.        ]","[0.         0.07142857 0.07142857 0.21428571 0.28571429 0.42857143
 0.5        0.5        0.85714286 0.92857143 1.        ]",0.6173469387755103
