model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.52727,0.53846,0.5294117647058824,0.5555555555555556,0.69231,0.38462,0.08085,"[0.         0.23076923 0.38461538 0.53846154 0.61538462 0.69230769
 0.92307692 0.92307692 0.92307692 1.        ]","[0.         0.07692308 0.23076923 0.46153846 0.61538462 0.61538462
 0.61538462 0.69230769 1.         1.        ]",0.606508875739645
Stacking,1,0.36806,0.46154,0.4782608695652174,0.3333333333333333,0.84615,0.07692,-0.12039,"[0.         0.15384615 0.23076923 0.30769231 0.61538462 0.69230769
 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.15384615 0.23076923 0.23076923 0.23076923 0.23076923
 0.84615385 0.92307692 0.92307692 1.        ]",0.6390532544378699
Stacking,2,0.5763,0.57692,0.5833333333333334,0.5714285714285714,0.53846,0.61538,0.1543,"[0.         0.07692308 0.23076923 0.46153846 0.46153846 0.53846154
 0.69230769 0.76923077 0.84615385 1.         1.        ]","[0.         0.07692308 0.07692308 0.15384615 0.23076923 0.38461538
 0.46153846 0.61538462 0.61538462 0.84615385 1.        ]",0.6686390532544378
Stacking,3,0.53571,0.53846,0.5333333333333333,0.5454545454545454,0.61538,0.46154,0.07785,"[0.         0.07692308 0.07692308 0.38461538 0.38461538 0.61538462
 0.69230769 0.84615385 1.         1.        ]","[0.         0.07692308 0.23076923 0.46153846 0.53846154 0.53846154
 0.61538462 0.61538462 0.92307692 1.        ]",0.5088757396449703
Stacking,4,0.45833,0.46154,0.45454545454545453,0.4666666666666667,0.38462,0.53846,-0.07785,"[0.         0.07692308 0.07692308 0.15384615 0.23076923 0.38461538
 0.53846154 0.53846154 0.69230769 0.76923077 1.        ]","[0.         0.15384615 0.23076923 0.23076923 0.38461538 0.46153846
 0.69230769 0.76923077 0.76923077 0.76923077 1.        ]",0.4171597633136095
Stacking,5,0.44848,0.46154,0.47058823529411764,0.4444444444444444,0.61538,0.30769,-0.08085,"[0.         0.         0.         0.07692308 0.23076923 0.30769231
 0.53846154 0.53846154 0.69230769 0.76923077 0.84615385 0.84615385
 0.92307692 1.         1.        ]","[0.         0.07692308 0.15384615 0.23076923 0.30769231 0.30769231
 0.61538462 0.69230769 0.69230769 0.76923077 0.76923077 0.84615385
 0.84615385 0.92307692 1.        ]",0.4585798816568047
Stacking,6,0.4808,0.5,0.5,0.5,0.30769,0.69231,0.0,"[0.         0.15384615 0.23076923 0.30769231 0.30769231 0.38461538
 0.38461538 0.46153846 0.61538462 0.69230769 1.        ]","[0.         0.07692308 0.07692308 0.15384615 0.30769231 0.38461538
 0.46153846 0.53846154 0.84615385 0.84615385 1.        ]",0.45857988165680474
Stacking,7,0.49325,0.5,0.5,0.5,0.38462,0.61538,0.0,"[0.         0.07692308 0.15384615 0.23076923 0.23076923 0.38461538
 0.38461538 0.53846154 0.69230769 0.76923077 0.92307692 1.
 1.        ]","[0.         0.         0.         0.07692308 0.23076923 0.38461538
 0.46153846 0.46153846 0.53846154 0.76923077 0.84615385 0.84615385
 1.        ]",0.5621301775147929
Stacking,8,0.5763,0.57692,0.5714285714285714,0.5833333333333334,0.61538,0.53846,0.1543,"[0.         0.         0.15384615 0.23076923 0.23076923 0.38461538
 0.46153846 0.61538462 0.61538462 0.61538462 0.69230769 0.92307692
 1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.38461538 0.38461538
 0.38461538 0.46153846 0.61538462 0.69230769 0.76923077 0.84615385
 1.        ]",0.49112426035502954
Stacking,9,0.45833,0.46154,0.45454545454545453,0.4666666666666667,0.38462,0.53846,-0.07785,"[0.         0.23076923 0.23076923 0.38461538 0.46153846 0.53846154
 0.69230769 0.92307692 0.92307692 1.        ]","[0.         0.23076923 0.46153846 0.46153846 0.61538462 0.69230769
 0.76923077 0.92307692 1.         1.        ]",0.4260355029585799
Stacking,10,0.45833,0.46154,0.4666666666666667,0.45454545454545453,0.53846,0.38462,-0.07785,"[0.         0.         0.07692308 0.23076923 0.53846154 0.53846154
 0.61538462 0.76923077 1.        ]","[0.         0.07692308 0.07692308 0.30769231 0.53846154 0.61538462
 0.61538462 0.69230769 1.        ]",0.4911242603550296
Stacking,11,0.45833,0.46154,0.45454545454545453,0.4666666666666667,0.38462,0.53846,-0.07785,"[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.38461538 0.46153846 0.53846154 0.69230769 0.69230769 0.84615385
 0.92307692 1.        ]","[0.         0.07692308 0.07692308 0.23076923 0.23076923 0.30769231
 0.46153846 0.61538462 0.61538462 0.76923077 0.84615385 0.84615385
 1.         1.        ]",0.47337278106508873
Stacking,12,0.52727,0.53846,0.5555555555555556,0.5294117647058824,0.38462,0.69231,0.08085,"[0.         0.         0.07692308 0.30769231 0.38461538 0.46153846
 0.46153846 0.53846154 0.53846154 0.69230769 0.69230769 1.
 1.        ]","[0.         0.15384615 0.23076923 0.23076923 0.30769231 0.30769231
 0.38461538 0.38461538 0.46153846 0.53846154 0.61538462 0.69230769
 1.        ]",0.5798816568047338
Stacking,13,0.45833,0.46154,0.4666666666666667,0.45454545454545453,0.53846,0.38462,-0.07785,"[0.         0.         0.15384615 0.15384615 0.15384615 0.23076923
 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769 1.        ]","[0.         0.07692308 0.07692308 0.30769231 0.38461538 0.38461538
 0.61538462 0.61538462 0.76923077 0.76923077 0.92307692 1.        ]",0.4023668639053254
