model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,0,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,"[0.     0.125  0.375  0.375  0.4375 0.625  0.75   0.75   0.875  0.9375
 0.9375 1.    ]","[0.     0.125  0.25   0.375  0.375  0.4375 0.5    0.5625 0.625  0.625
 0.6875 1.    ]",0.62109375
Stacking,1,0.40567,0.40625,0.4,0.4117647058823529,0.375,0.4375,-0.18787,[0.     0.0625 0.0625 0.125  0.3125 0.4375 0.4375 0.6875 0.875  1.    ],[0.     0.     0.125  0.1875 0.4375 0.6875 0.75   0.8125 0.875  1.    ],0.390625
Stacking,2,0.55556,0.5625,0.55,0.5833333333333334,0.6875,0.4375,0.1291,[0.     0.25   0.5625 0.625  0.6875 0.6875 0.875  0.875  1.    ],[0.     0.125  0.375  0.375  0.5625 0.625  0.6875 1.     1.    ],0.60546875
Stacking,3,0.55556,0.5625,0.5833333333333334,0.55,0.4375,0.6875,0.1291,"[0.     0.     0.125  0.125  0.375  0.4375 0.625  0.6875 0.75   0.8125
 0.8125 0.9375 1.    ]","[0.     0.0625 0.0625 0.25   0.3125 0.3125 0.3125 0.5    0.625  0.625
 0.6875 1.     1.    ]",0.576171875
Stacking,4,0.56078,0.5625,0.5714285714285714,0.5555555555555556,0.5,0.625,0.12599,"[0.     0.0625 0.125  0.125  0.1875 0.3125 0.5    0.5625 0.5625 0.5625
 0.8125 0.9375 1.    ]","[0.     0.125  0.125  0.25   0.25   0.375  0.375  0.4375 0.5625 0.625
 0.8125 0.9375 1.    ]",0.48828125
Stacking,5,0.43529,0.4375,0.4444444444444444,0.42857142857142855,0.5,0.375,-0.12599,"[0.     0.25   0.3125 0.3125 0.3125 0.375  0.375  0.5    0.5    0.625
 0.6875 0.75   0.75   0.9375 1.    ]","[0.     0.0625 0.0625 0.3125 0.375  0.5    0.5625 0.5625 0.625  0.625
 0.625  0.75   0.8125 0.9375 1.    ]",0.505859375
Stacking,6,0.59015,0.59375,0.6153846153846154,0.5789473684210527,0.5,0.6875,0.19089,"[0.     0.0625 0.125  0.3125 0.375  0.5    0.5    0.5625 0.625  0.75
 0.9375 1.     1.    ]","[0.     0.     0.0625 0.25   0.3125 0.3125 0.375  0.5    0.5625 0.625
 0.8125 0.9375 1.    ]",0.587890625
Stacking,7,0.53079,0.53125,0.5294117647058824,0.5333333333333333,0.5625,0.5,0.06262,"[0.     0.1875 0.25   0.25   0.3125 0.4375 0.4375 0.5625 0.625  0.75
 0.8125 0.875  0.9375 1.    ]","[0.     0.1875 0.25   0.3125 0.3125 0.3125 0.4375 0.5    0.5625 0.75
 0.8125 0.9375 1.     1.    ]",0.509765625
Stacking,8,0.625,0.625,0.625,0.625,0.625,0.625,0.25,"[0.     0.1875 0.3125 0.4375 0.5    0.625  0.625  0.625  0.625  0.6875
 0.8125 1.     1.    ]","[0.     0.1875 0.1875 0.25   0.25   0.25   0.375  0.625  0.75   0.75
 0.8125 0.9375 1.    ]",0.576171875
Stacking,9,0.42312,0.46875,0.42857142857142855,0.48,0.1875,0.75,-0.07559,"[0.     0.125  0.1875 0.1875 0.1875 0.375  0.4375 0.6875 0.8125 0.9375
 0.9375 1.     1.    ]","[0.     0.0625 0.0625 0.125  0.25   0.375  0.5    0.5625 0.625  0.75
 0.875  0.875  1.    ]",0.55859375
Stacking,10,0.57333,0.59375,0.5652173913043478,0.6666666666666666,0.8125,0.375,0.20851,[0.     0.25   0.4375 0.625  0.75   0.8125 0.8125 0.875  1.    ],[0.     0.1875 0.375  0.4375 0.4375 0.5    0.625  0.625  1.    ],0.623046875
Stacking,11,0.49206,0.5,0.5,0.5,0.375,0.625,0.0,"[0.     0.     0.0625 0.1875 0.25   0.375  0.375  0.4375 0.5    0.625
 0.75   0.75   1.    ]","[0.     0.0625 0.0625 0.125  0.125  0.25   0.375  0.375  0.4375 0.4375
 0.75   0.875  1.    ]",0.541015625
Stacking,12,0.50769,0.53125,0.5555555555555556,0.5217391304347826,0.3125,0.75,0.0695,"[0.     0.0625 0.125  0.25   0.4375 0.4375 0.6875 0.75   0.8125 0.9375
 1.    ]","[0.     0.0625 0.125  0.1875 0.375  0.4375 0.625  0.625  0.875  0.9375
 1.    ]",0.52734375
Stacking,13,0.46404,0.46875,0.47368421052631576,0.46153846153846156,0.5625,0.375,-0.06363,"[0.     0.     0.0625 0.0625 0.125  0.1875 0.3125 0.5    0.5625 0.6875
 0.75   0.8125 0.875  1.    ]","[0.     0.125  0.125  0.25   0.4375 0.4375 0.5    0.625  0.625  0.75
 0.75   0.8125 1.     1.    ]",0.376953125
Stacking,14,0.68627,0.6875,0.6666666666666666,0.7142857142857143,0.75,0.625,0.37796,"[0.     0.3125 0.4375 0.4375 0.5    0.5    0.75   0.8125 0.9375 0.9375
 0.9375 1.     1.     1.    ]","[0.     0.     0.0625 0.1875 0.1875 0.3125 0.375  0.375  0.375  0.5
 0.6875 0.6875 0.9375 1.    ]",0.78515625
Stacking,15,0.66667,0.6875,0.625,0.875,0.9375,0.4375,0.43301,"[0.     0.0625 0.125  0.4375 0.4375 0.6875 0.75   0.8125 0.9375 0.9375
 1.     1.    ]","[0.     0.     0.1875 0.3125 0.4375 0.5    0.5625 0.5625 0.5625 0.875
 0.875  1.    ]",0.60546875
Stacking,16,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.125,"[0.     0.1875 0.1875 0.3125 0.375  0.5    0.5625 0.5625 0.875  1.
 1.    ]","[0.     0.0625 0.125  0.125  0.3125 0.4375 0.4375 0.5    0.625  0.9375
 1.    ]",0.6171875
Stacking,17,0.49206,0.5,0.5,0.5,0.375,0.625,0.0,"[0.     0.     0.0625 0.25   0.3125 0.375  0.375  0.5625 0.6875 0.75
 0.75   0.75   0.875  1.    ]","[0.     0.125  0.125  0.3125 0.3125 0.375  0.4375 0.5    0.5625 0.5625
 0.6875 0.75   0.75   1.    ]",0.517578125
Stacking,18,0.56078,0.5625,0.5714285714285714,0.5555555555555556,0.5,0.625,0.12599,"[0.     0.0625 0.125  0.1875 0.25   0.4375 0.4375 0.5    0.625  0.8125
 1.     1.    ]","[0.     0.0625 0.125  0.125  0.25   0.3125 0.375  0.375  0.75   0.875
 0.875  1.    ]",0.509765625
Stacking,19,0.55885,0.59375,0.56,0.7142857142857143,0.875,0.3125,0.22678,"[0.     0.125  0.125  0.25   0.3125 0.4375 0.5625 0.6875 0.875  0.875
 0.9375 1.    ]","[0.     0.125  0.1875 0.3125 0.4375 0.4375 0.5625 0.625  0.6875 0.75
 0.9375 1.    ]",0.509765625
Stacking,20,0.35223,0.375,0.3,0.4090909090909091,0.1875,0.5625,-0.26968,"[0.     0.     0.0625 0.1875 0.1875 0.25   0.3125 0.625  0.6875 0.75
 0.875  1.    ]","[0.     0.0625 0.1875 0.3125 0.4375 0.5625 0.5625 0.75   0.75   0.875
 0.875  1.    ]",0.365234375
Stacking,21,0.56078,0.5625,0.5714285714285714,0.5555555555555556,0.5,0.625,0.12599,"[0.     0.0625 0.0625 0.1875 0.25   0.3125 0.4375 0.5    0.5    0.5
 0.5625 0.6875 0.875  0.9375 0.9375 1.     1.     1.    ]","[0.     0.     0.0625 0.1875 0.1875 0.25   0.25   0.25   0.375  0.4375
 0.6875 0.6875 0.6875 0.6875 0.8125 0.8125 0.9375 1.    ]",0.568359375
Stacking,22,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.    0.125 0.25  0.5   0.5   0.625 1.   ],[0.     0.0625 0.0625 0.375  0.5    0.5    1.    ],0.58984375
Stacking,23,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,"[0.     0.     0.0625 0.0625 0.375  0.5    0.5625 0.8125 0.875  0.875
 1.    ]","[0.     0.0625 0.125  0.375  0.5    0.5    0.5    0.625  0.625  0.8125
 1.    ]",0.470703125
Stacking,24,0.50769,0.53125,0.5217391304347826,0.5555555555555556,0.75,0.3125,0.0695,"[0.     0.125  0.1875 0.25   0.375  0.5    0.75   0.75   0.8125 0.9375
 0.9375 1.     1.    ]","[0.     0.125  0.1875 0.1875 0.375  0.5    0.6875 0.75   0.75   0.8125
 0.875  0.875  1.    ]",0.533203125
Stacking,25,0.63897,0.65625,0.6086956521739131,0.7777777777777778,0.875,0.4375,0.34752,"[0.     0.0625 0.1875 0.5625 0.6875 0.75   0.75   0.875  0.875  0.9375
 1.    ]","[0.     0.0625 0.125  0.375  0.375  0.4375 0.5625 0.5625 0.625  0.6875
 1.    ]",0.65625
Stacking,26,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,"[0.     0.0625 0.125  0.1875 0.25   0.25   0.4375 0.5    0.75   0.8125
 0.9375 1.    ]","[0.     0.0625 0.125  0.125  0.25   0.5    0.625  0.75   0.75   0.75
 0.8125 1.    ]",0.435546875
Stacking,27,0.45546,0.46875,0.45454545454545453,0.47619047619047616,0.3125,0.625,-0.0658,"[0.     0.125  0.125  0.3125 0.3125 0.375  0.625  0.8125 0.9375 1.
 1.    ]","[0.     0.125  0.1875 0.25   0.375  0.375  0.375  0.8125 0.875  0.875
 1.    ]",0.5625
Stacking,28,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,[0.     0.     0.125  0.375  0.5    0.5625 0.75   0.875  0.9375 1.    ],[0.     0.3125 0.3125 0.5    0.75   0.75   0.875  0.875  1.     1.    ],0.3515625
Stacking,29,0.6,0.625,0.5833333333333334,0.75,0.875,0.375,0.28868,"[0.     0.     0.25   0.3125 0.3125 0.375  0.375  0.4375 0.875  0.875
 1.     1.    ]","[0.     0.0625 0.25   0.25   0.3125 0.3125 0.4375 0.5    0.625  0.75
 0.8125 1.    ]",0.552734375
Stacking,30,0.3098,0.3125,0.2857142857142857,0.3333333333333333,0.25,0.375,-0.37796,"[0.     0.0625 0.1875 0.1875 0.25   0.25   0.25   0.5    0.625  0.6875
 0.8125 0.875  0.9375 1.    ]","[0.     0.1875 0.3125 0.4375 0.5    0.625  0.6875 0.875  0.875  0.875
 0.9375 0.9375 1.     1.    ]",0.279296875
