model_name,F1,ROC,acc-class-1,acc-class-2,TPR,FPR,AUC,THRE
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.1
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.09000000000000001
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.08000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.07000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.060000000000000026
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.05000000000000003
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.040000000000000036
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.03000000000000004
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.020000000000000046
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-0.01000000000000005
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,-5.551115123125783e-17
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.00999999999999994
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.019999999999999934
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.029999999999999943
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.039999999999999925
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.049999999999999906
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.059999999999999915
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.06999999999999992
SynClass,0.390990990990991,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.0799999999999999
SynClass,0.3680555555555556,0.4615384615384615,0.4782608695652174,0.3333333333333333,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.08999999999999989
SynClass,0.3680555555555556,0.4615384615384615,0.4782608695652174,0.3333333333333333,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.0999999999999999
SynClass,0.4319327731092437,0.5,0.5,0.5,"[0.         0.07692308 0.15384615 0.15384615 0.23076923 0.23076923
 0.38461538 0.46153846 0.46153846 0.53846154 0.53846154 0.61538462
 0.69230769 0.84615385 0.84615385 0.92307692 1.        ]","[0.         0.         0.         0.23076923 0.23076923 0.46153846
 0.46153846 0.53846154 0.61538462 0.61538462 0.76923077 0.76923077
 0.84615385 0.84615385 0.92307692 0.92307692 1.        ]",0.42899408284023666,0.1099999999999999
