model_name,F1,ROC,acc-class-1,acc-class-2,TPR,FPR,AUC,THRE
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.1
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.09000000000000001
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.08000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.07000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.060000000000000026
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.05000000000000003
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.040000000000000036
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.03000000000000004
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.020000000000000046
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-0.01000000000000005
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,-5.551115123125783e-17
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.00999999999999994
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.019999999999999934
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.029999999999999943
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.039999999999999925
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.049999999999999906
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.059999999999999915
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.06999999999999992
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.0799999999999999
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.08999999999999989
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.0999999999999999
SynClass,0.4135338345864662,0.5384615384615384,0.52,1.0,"[0.         0.         0.         0.15384615 0.23076923 0.23076923
 0.30769231 0.38461538 0.53846154 0.69230769 0.76923077 0.84615385
 0.84615385 1.         1.         1.        ]","[0.         0.07692308 0.23076923 0.23076923 0.30769231 0.38461538
 0.53846154 0.53846154 0.61538462 0.61538462 0.69230769 0.69230769
 0.76923077 0.76923077 0.92307692 1.        ]",0.46153846153846156,0.1099999999999999
