MN,ACC_1,ACC_2,F1,AUC,MCC
RandomForest,0.8814814814814815,0.6363333333333334,0.6523084,0.6866666000000001,0.42058700000000004
DecisionTree,0.9616666666666667,0.7466666666666667,0.81238,0.8166639999999998,0.6697319999999999
KNN,0.9146341463414634,0.5680000000000001,0.5529988,0.6133355999999999,0.3041028
OneClassSVM,1.0,0.634,0.5499982000000001,0.6500007999999999,0.3273304
LocalOutlierFactor,0.5546666666666666,0.38666666666666666,0.4916685999999999,0.5266672,0.005503200000000019
IsolationForest,0.7583333333333333,0.6802469135802469,0.535165,0.6266674,0.29771339999999996
Xgboost,0.6566666666666666,0.6226666666666667,0.6253110000000001,0.6300022,0.2684482
