model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
RandomForestClassifier,14,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,14,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,14,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,14,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,14,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,14,1,0.72086,0.74527,0.5,0.9111111111111111,0.63636,0.85417,0.44907,0.6363636363636364,0.14583333333333337
Xgboost,14,1,0.57857,0.57386,0.3333333333333333,0.84,0.27273,0.875,0.16002,0.2727272727272727,0.125
RandomForestClassifier,15,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,15,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,15,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,15,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,15,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,15,0,0.44968,0.4517,0.1,0.7959183673469388,0.09091,0.8125,-0.10027,0.09090909090909091,0.1875
Xgboost,15,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,15,1,0.61411,0.69697,0.3333333333333333,0.9142857142857143,0.72727,0.66667,0.31232,0.7272727272727273,0.33333333333333337
DecisionTree,15,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,15,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,15,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,15,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,15,1,0.67186,0.73864,0.4,0.9230769230769231,0.72727,0.75,0.39268,0.7272727272727273,0.25
Xgboost,15,1,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
RandomForestClassifier,16,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
DecisionTree,16,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,16,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,16,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,16,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,16,0,0.47556,0.48295,0.14285714285714285,0.8076923076923077,0.09091,0.875,-0.04106,0.09090909090909091,0.125
Xgboost,16,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,16,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,16,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,16,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,16,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,16,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,16,1,0.53684,0.69413,0.2857142857142857,0.9583333333333334,0.90909,0.47917,0.30782,0.9090909090909091,0.5208333333333333
Xgboost,16,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,17,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,17,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,17,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,17,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,17,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,17,0,0.42852,0.42424,0.1111111111111111,0.7804878048780488,0.18182,0.66667,-0.12816,0.18181818181818182,0.33333333333333337
Xgboost,17,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,17,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645,0.8181818181818182,0.375
DecisionTree,17,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,17,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,17,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,17,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,17,1,0.67222,0.71402,0.4117647058823529,0.9047619047619048,0.63636,0.79167,0.36808,0.6363636363636364,0.20833333333333337
Xgboost,17,1,0.55329,0.54924,0.3333333333333333,0.8301886792452831,0.18182,0.91667,0.1269,0.18181818181818182,0.08333333333333337
RandomForestClassifier,18,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,18,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,18,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,18,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,18,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,18,0,0.43269,0.46875,0.0,0.8035714285714286,0.0,0.9375,-0.1108,0.0,0.0625
Xgboost,18,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,18,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,18,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,18,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,18,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,18,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,18,1,0.62811,0.68277,0.35,0.8974358974358975,0.63636,0.72917,0.30074,0.6363636363636364,0.27083333333333337
Xgboost,18,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,19,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,19,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,19,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,19,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,19,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,19,0,0.44129,0.44129,0.09090909090909091,0.7916666666666666,0.09091,0.79167,-0.11742,0.09090909090909091,0.20833333333333337
Xgboost,19,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,19,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,19,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,19,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,19,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,19,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,19,1,0.61411,0.69697,0.3333333333333333,0.9142857142857143,0.72727,0.66667,0.31232,0.7272727272727273,0.33333333333333337
Xgboost,19,1,0.75698,0.7661,0.5833333333333334,0.9148936170212766,0.63636,0.89583,0.51493,0.6363636363636364,0.10416666666666663
RandomForestClassifier,20,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,20,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,20,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,20,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,20,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,20,0,0.46677,0.47254,0.125,0.803921568627451,0.09091,0.85417,-0.06248,0.09090909090909091,0.14583333333333337
Xgboost,20,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,20,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,20,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,20,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,20,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,20,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,20,1,0.73848,0.75568,0.5384615384615384,0.9130434782608695,0.63636,0.875,0.4805,0.6363636363636364,0.125
Xgboost,20,1,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
RandomForestClassifier,21,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,21,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,21,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,21,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,21,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,21,0,0.47695,0.47633,0.15384615384615385,0.8043478260869565,0.18182,0.77083,-0.04449,0.18181818181818182,0.22916666666666663
Xgboost,21,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,21,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,21,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,21,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,21,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,21,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,21,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
Xgboost,21,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,22,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,22,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,22,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,22,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,22,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,22,0,0.49387,0.50379,0.2,0.8148148148148148,0.09091,0.91667,0.01059,0.09090909090909091,0.08333333333333337
Xgboost,22,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,22,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,22,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,22,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,22,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,22,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,22,1,0.75918,0.74148,0.6666666666666666,0.9,0.54545,0.9375,0.52314,0.5454545454545454,0.0625
Xgboost,22,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,23,0,0.4434,0.48958,0.0,0.8103448275862069,0.0,0.97917,-0.06286,0.0,0.02083333333333337
DecisionTree,23,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,23,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,23,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,23,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,23,0,0.45816,0.46212,0.1111111111111111,0.8,0.09091,0.83333,-0.08206,0.09090909090909091,0.16666666666666663
Xgboost,23,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,23,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645,0.8181818181818182,0.375
DecisionTree,23,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,23,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,23,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,23,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,23,1,0.58659,0.67614,0.3076923076923077,0.9090909090909091,0.72727,0.625,0.27635,0.7272727272727273,0.375
Xgboost,23,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246,0.2727272727272727,0.1875
RandomForestClassifier,24,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,24,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,24,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,24,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,24,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,24,0,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
Xgboost,24,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,24,1,0.61184,0.72159,0.3333333333333333,0.9375,0.81818,0.625,0.34645,0.8181818181818182,0.375
DecisionTree,24,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,24,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,24,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,24,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,24,1,0.55956,0.6553,0.2857142857142857,0.9032258064516129,0.72727,0.58333,0.24225,0.7272727272727273,0.41666666666666663
Xgboost,24,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
RandomForestClassifier,25,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,25,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,25,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,25,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,25,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,25,0,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
Xgboost,25,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,25,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,25,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,25,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,25,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,25,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,25,1,0.64242,0.69318,0.3684210526315789,0.9,0.63636,0.75,0.32204,0.6363636363636364,0.25
Xgboost,25,1,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,26,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,26,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,26,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,26,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,26,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,26,0,0.50761,0.50758,0.2,0.8163265306122449,0.18182,0.83333,0.01573,0.18181818181818182,0.16666666666666663
Xgboost,26,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,26,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,26,1,0.55602,0.56723,0.26666666666666666,0.8409090909090909,0.36364,0.77083,0.12027,0.36363636363636365,0.22916666666666663
KNN,26,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,26,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,26,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,26,1,0.79725,0.78693,0.7,0.9183673469387755,0.63636,0.9375,0.5957,0.6363636363636364,0.0625
Xgboost,26,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
RandomForestClassifier,27,0,0.4434,0.48958,0.0,0.8103448275862069,0.0,0.97917,-0.06286,0.0,0.02083333333333337
DecisionTree,27,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,27,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,27,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,27,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,27,0,0.49716,0.49716,0.18181818181818182,0.8125,0.18182,0.8125,-0.00568,0.18181818181818182,0.1875
Xgboost,27,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,27,1,0.61411,0.69697,0.3333333333333333,0.9142857142857143,0.72727,0.66667,0.31232,0.7272727272727273,0.33333333333333337
DecisionTree,27,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,27,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,27,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,27,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,27,1,0.60027,0.68655,0.32,0.9117647058823529,0.72727,0.64583,0.29406,0.7272727272727273,0.35416666666666663
Xgboost,27,1,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
RandomForestClassifier,28,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,28,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,28,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,28,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,28,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,28,0,0.45816,0.46212,0.1111111111111111,0.8,0.09091,0.83333,-0.08206,0.09090909090909091,0.16666666666666663
Xgboost,28,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,28,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,28,1,0.48457,0.49337,0.16666666666666666,0.8113207547169812,0.09091,0.89583,-0.01708,0.09090909090909091,0.10416666666666663
KNN,28,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,28,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,28,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,28,1,0.62596,0.73201,0.34615384615384615,0.9393939393939394,0.81818,0.64583,0.364,0.8181818181818182,0.35416666666666663
Xgboost,28,1,0.75698,0.7661,0.5833333333333334,0.9148936170212766,0.63636,0.89583,0.51493,0.6363636363636364,0.10416666666666663
RandomForestClassifier,29,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
