model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
Xgboost,29,0.58462,0.59091,0.2857142857142857,0.875,0.33333,0.84848,0.17094,0.3333333333333333,0.1515151515151515
RandomForestClassifier,30,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,30,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,30,0.62958,0.62121,0.4,0.8823529411764706,0.33333,0.90909,0.26163,0.3333333333333333,0.09090909090909094
OneClassSVM,30,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,30,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,30,0.65179,0.67424,0.375,0.9032258064516129,0.5,0.84848,0.31138,0.5,0.1515151515151515
Xgboost,30,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
RandomForestClassifier,31,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
DecisionTree,31,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,31,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,31,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,31,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,31,0.71111,0.75758,0.4444444444444444,0.9333333333333333,0.66667,0.84848,0.44115,0.6666666666666666,0.1515151515151515
Xgboost,31,0.52374,0.52273,0.2,0.8529411764705882,0.16667,0.87879,0.04906,0.16666666666666666,0.12121212121212122
RandomForestClassifier,32,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,32,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,32,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,32,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,32,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,32,0.73884,0.77273,0.5,0.9354838709677419,0.66667,0.87879,0.48738,0.6666666666666666,0.12121212121212122
Xgboost,32,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
RandomForestClassifier,33,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,33,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,33,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,33,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,33,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,33,0.67692,0.68939,0.42857142857142855,0.90625,0.5,0.87879,0.35613,0.5,0.12121212121212122
Xgboost,33,0.73674,0.82576,0.45454545454545453,0.9642857142857143,0.83333,0.81818,0.52237,0.8333333333333334,0.18181818181818177
RandomForestClassifier,34,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,34,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,34,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,34,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,34,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,34,0.76923,0.78788,0.5714285714285714,0.9375,0.66667,0.90909,0.54131,0.6666666666666666,0.09090909090909094
Xgboost,34,0.60606,0.60606,0.3333333333333333,0.8787878787878788,0.33333,0.87879,0.21212,0.3333333333333333,0.12121212121212122
RandomForestClassifier,35,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,35,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,35,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,35,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,35,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,35,0.67692,0.68939,0.42857142857142855,0.90625,0.5,0.87879,0.35613,0.5,0.12121212121212122
Xgboost,35,0.58462,0.59091,0.2857142857142857,0.875,0.33333,0.84848,0.17094,0.3333333333333333,0.1515151515151515
RandomForestClassifier,36,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,36,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,36,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,36,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,36,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,36,0.73884,0.77273,0.5,0.9354838709677419,0.66667,0.87879,0.48738,0.6666666666666666,0.12121212121212122
Xgboost,36,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
RandomForestClassifier,37,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,37,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,37,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,37,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,37,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,37,0.73884,0.77273,0.5,0.9354838709677419,0.66667,0.87879,0.48738,0.6666666666666666,0.12121212121212122
Xgboost,37,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
RandomForestClassifier,38,0.62857,0.65909,0.3333333333333333,0.9,0.5,0.81818,0.27247,0.5,0.18181818181818177
DecisionTree,38,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,38,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,38,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,38,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,38,0.67692,0.68939,0.42857142857142855,0.90625,0.5,0.87879,0.35613,0.5,0.12121212121212122
Xgboost,38,0.60606,0.60606,0.3333333333333333,0.8787878787878788,0.33333,0.87879,0.21212,0.3333333333333333,0.12121212121212122
RandomForestClassifier,39,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,39,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,39,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,39,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,39,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,39,0.65179,0.67424,0.375,0.9032258064516129,0.5,0.84848,0.31138,0.5,0.1515151515151515
Xgboost,39,0.60606,0.60606,0.3333333333333333,0.8787878787878788,0.33333,0.87879,0.21212,0.3333333333333333,0.12121212121212122
RandomForestClassifier,40,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,40,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,40,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,40,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,40,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,40,0.65179,0.67424,0.375,0.9032258064516129,0.5,0.84848,0.31138,0.5,0.1515151515151515
Xgboost,40,0.52374,0.52273,0.2,0.8529411764705882,0.16667,0.87879,0.04906,0.16666666666666666,0.12121212121212122
RandomForestClassifier,41,0.71111,0.75758,0.4444444444444444,0.9333333333333333,0.66667,0.84848,0.44115,0.6666666666666666,0.1515151515151515
DecisionTree,41,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,41,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,41,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,41,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,41,0.67692,0.68939,0.42857142857142855,0.90625,0.5,0.87879,0.35613,0.5,0.12121212121212122
Xgboost,41,0.52374,0.52273,0.2,0.8529411764705882,0.16667,0.87879,0.04906,0.16666666666666666,0.12121212121212122
RandomForestClassifier,42,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,42,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,42,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,42,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,42,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,42,0.76923,0.78788,0.5714285714285714,0.9375,0.66667,0.90909,0.54131,0.6666666666666666,0.09090909090909094
Xgboost,42,0.58462,0.59091,0.2857142857142857,0.875,0.33333,0.84848,0.17094,0.3333333333333333,0.1515151515151515
RandomForestClassifier,43,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
DecisionTree,43,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,43,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,43,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,43,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,43,0.73884,0.77273,0.5,0.9354838709677419,0.66667,0.87879,0.48738,0.6666666666666666,0.12121212121212122
Xgboost,43,0.60606,0.60606,0.3333333333333333,0.8787878787878788,0.33333,0.87879,0.21212,0.3333333333333333,0.12121212121212122
RandomForestClassifier,44,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,44,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,44,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,44,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,44,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,44,0.65179,0.67424,0.375,0.9032258064516129,0.5,0.84848,0.31138,0.5,0.1515151515151515
Xgboost,44,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
RandomForestClassifier,45,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,45,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,45,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,45,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,45,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,45,0.70455,0.70455,0.5,0.9090909090909091,0.5,0.90909,0.40909,0.5,0.09090909090909094
Xgboost,45,0.60606,0.60606,0.3333333333333333,0.8787878787878788,0.33333,0.87879,0.21212,0.3333333333333333,0.12121212121212122
RandomForestClassifier,46,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,46,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,46,0.62958,0.62121,0.4,0.8823529411764706,0.33333,0.90909,0.26163,0.3333333333333333,0.09090909090909094
OneClassSVM,46,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,46,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,46,0.62857,0.65909,0.3333333333333333,0.9,0.5,0.81818,0.27247,0.5,0.18181818181818177
Xgboost,46,0.60606,0.60606,0.3333333333333333,0.8787878787878788,0.33333,0.87879,0.21212,0.3333333333333333,0.12121212121212122
RandomForestClassifier,47,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,47,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,47,0.62958,0.62121,0.4,0.8823529411764706,0.33333,0.90909,0.26163,0.3333333333333333,0.09090909090909094
OneClassSVM,47,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,47,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,47,0.62857,0.65909,0.3333333333333333,0.9,0.5,0.81818,0.27247,0.5,0.18181818181818177
Xgboost,47,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
RandomForestClassifier,48,0.71111,0.75758,0.4444444444444444,0.9333333333333333,0.66667,0.84848,0.44115,0.6666666666666666,0.1515151515151515
DecisionTree,48,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,48,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,48,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,48,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,48,0.73884,0.77273,0.5,0.9354838709677419,0.66667,0.87879,0.48738,0.6666666666666666,0.12121212121212122
Xgboost,48,0.76411,0.84091,0.5,0.9655172413793104,0.83333,0.84848,0.56338,0.8333333333333334,0.1515151515151515
RandomForestClassifier,49,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
DecisionTree,49,0.61731,0.69697,0.3076923076923077,0.9230769230769231,0.66667,0.72727,0.30151,0.6666666666666666,0.2727272727272727
KNN,49,0.68548,0.74242,0.4,0.9310344827586207,0.66667,0.81818,0.40063,0.6666666666666666,0.18181818181818177
OneClassSVM,49,0.55429,0.75758,0.2727272727272727,1.0,1.0,0.51515,0.37483,1.0,0.48484848484848486
LocalOutlierFactor,49,0.51109,0.5303,0.18181818181818182,0.8571428571428571,0.33333,0.72727,0.04859,0.3333333333333333,0.2727272727272727
IsolationForest,49,0.73884,0.77273,0.5,0.9354838709677419,0.66667,0.87879,0.48738,0.6666666666666666,0.12121212121212122
Xgboost,49,0.58462,0.59091,0.2857142857142857,0.875,0.33333,0.84848,0.17094,0.3333333333333333,0.1515151515151515
